tile_id	chrom	dlam_mCh	siScr_mCh	dlam_DNK	tss_count	pc1_GSM3602088	pc1_GSM3602089	pc1_GSM3602090	pc1_GSM3602091	pc1_GSM3602092	pc1_GSM3602093
chr17:67500000-68000000	chr17	-0.0528436	-0.908306	-0.286037	3	0.347015	-0.0684284	-0.230248	-0.406711	0.0374361	0.313679
chr17:68000000-68500000	chr17	-0.377574	-0.379562	-0.174341	5	-0.144802	-0.357961	-0.511191	-0.752743	-0.172592	-0.106802
chr17:68500000-69000000	chr17	0.0939434	0.0733505	-0.0372802	3	-0.873383	-0.935195	-1.58847	-1.25374	-0.854458	-0.576613
chr17:69000000-69500000	chr17	-0.0125605	-0.105579	-0.0175775	5	-1.32666	-1.19081	-1.43509	-1.3726	-1.18524	-1.16955
chr17:69500000-70000000	chr17	-0.19819	-0.272208	-0.309682	0	-1.71071	-1.93351	-1.73375	-1.82715	-1.47056	-1.59669
chr17:70000000-70500000	chr17	0.137206	-0.328133	-0.102129	2	-1.63355	-1.6862	-1.64148	-1.92915	-1.73268	-1.22605
chr17:70500000-71000000	chr17	0.327748	-0.286938	0.02027	0	-1.25119	-1.31376	-1.55812	-1.30098	-1.82766	-1.35778
chr17:71000000-71500000	chr17	-0.00299312	-0.526115	-0.24608	0	-1.38581	-1.77538	-1.30024	-1.86801	-1.71869	-1.31569
chr17:71500000-72000000	chr17	-0.127027	-0.482626	-0.444135	0	-1.39499	-1.25248	-1.8799	-1.64947	-1.52379	-1.51756
chr17:72000000-72500000	chr17	-0.168577	-0.0565254	-0.40751	1	-1.34294	-1.25386	-1.22159	-1.56363	-1.33849	-0.994776
chr17:72500000-73000000	chr17	-0.291379	0.24999	-0.360823	0	-1.58345	-1.34989	-1.49237	-1.48938	-1.62269	-1.46569
chr17:73000000-73500000	chr17	-0.243961	0.214517	-0.138812	7	-0.698197	-0.803654	-1.27833	-1.21305	-0.78888	-0.722333
chr17:73500000-74000000	chr17	-0.144115	0.951796	0.0154601	1	-0.435188	-0.46667	-0.518963	-1.16855	-0.285574	-0.164852
chr17:74000000-74500000	chr17	-0.0908953	0.467958	-0.129488	8	0.280321	-0.253739	-0.0328213	-0.376982	-0.214194	0.268715
chr17:74500000-75000000	chr17	0.071915	-0.139146	-0.081919	18	0.509452	0.12449	0.236044	-0.540153	0.686251	0.773291
chr17:75000000-75500000	chr17	0.0281888	-1.1015	0.00928603	15	0.974536	0.763006	0.698616	-0.0646531	0.762823	0.910533
chr17:75500000-76000000	chr17	-0.159017	-0.753638	0.0517117	20	0.826821	0.551661	0.710318	0.0736725	0.85607	0.950609
chr17:76000000-76500000	chr17	-0.15896	-0.858813	0.212006	14	0.977444	0.0709276	0.640784	-0.270257	0.88555	0.952245
chr17:76500000-77000000	chr17	-0.127664	-0.88791	0.122498	12	0.770818	0.376714	0.486069	-0.557488	0.676315	0.719813
chr17:77000000-77500000	chr17	-0.109109	-0.845137	0.0625601	2	0.917072	0.270828	0.591311	-0.183583	0.615731	0.780088
chr17:77500000-78000000	chr17	-0.0943103	-0.758055	0.129636	1	0.420177	0.0497927	0.191809	-0.397971	0.540091	0.603115
chr17:78000000-78500000	chr17	-0.215974	-0.643022	-0.0471819	10	0.685191	0.207667	0.246117	-0.17406	0.822683	0.749592
chr17:78500000-79000000	chr17	-0.034719	-0.615551	-0.0598766	6	0.559377	0.121454	0.460083	-0.539856	0.740152	0.607169
chr17:79000000-79500000	chr17	-0.30204	0.12533	0.0691653	3	0.497031	-0.0392683	0.129065	-0.463326	0.397791	0.670637
chr17:79500000-80000000	chr17	-0.308487	-0.171574	-0.0165956	5	0.559037	0.347619	0.0706116	-0.505269	0.670117	0.736595
chr17:80000000-80500000	chr17	-0.194834	-0.640536	0.0433444	10	0.584768	0.0672438	0.5866	-0.455913	0.76744	0.432577
chr17:80500000-81000000	chr17	-0.029674	-0.730822	0.0161084	2	0.715177	0.465326	0.621968	-0.364018	0.53952	0.684504
chr17:81000000-81500000	chr17	-0.189442	-0.719933	0.430239	8	0.846581	0.562219	0.537514	-0.281625	0.919273	0.743961
chr17:81500000-82000000	chr17	-0.0313918	-1.11028	0.326442	27	0.852221	0.647665	0.585962	0.0371223	0.67317	0.720692
chr17:82000000-82500000	chr17	-0.0176607	-0.82197	0.189322	19	0.782982	0.16716	0.667894	0.0450945	0.85831	0.849036
chr17:82500000-83000000	chr17	-0.093243	-0.74391	0.0304295	7	0.642145	0.217128	0.325347	-0.494607	0.736438	0.437957
chr18:3000000-3500000	chr18	0.125088	-0.654008	-0.0955149	5	1.33612	1.38679	1.38006	1.39138	1.23362	1.6633
chr18:3500000-4000000	chr18	-0.137543	-0.145863	-0.342253	0	1.10071	1.00858	1.03338	0.981604	0.908203	1.2858
chr18:4000000-4500000	chr18	0.30027	0.986839	0.414251	1	0.346401	0.516837	0.552119	0.742053	0.168482	0.617992
chr18:4500000-5000000	chr18	0.201668	1.09853	0.271402	0	-0.473751	-0.063418	0.0291686	0.210119	-0.277547	-0.345402
chr18:5000000-5500000	chr18	0.0337168	0.992897	0.155398	2	0.437255	-0.0311059	0.823219	0.41456	-0.111081	0.17236
chr18:5500000-6000000	chr18	0.157959	0.55791	0.0786888	2	0.755629	0.762355	1.19031	1.27014	0.639924	0.976038
chr18:6000000-6500000	chr18	0.0989354	0.52597	0.170546	1	0.848279	1.20476	1.07391	0.985986	0.9001	1.2036
chr18:6500000-7000000	chr18	-0.0271441	0.337538	-0.216955	1	1.09545	1.21712	1.22476	0.571085	1.27673	1.35276
chr18:7000000-7500000	chr18	-0.245411	0.242482	-0.255412	2	0.952723	0.790545	1.11327	1.16062	1.18503	1.25496
chr18:7500000-8000000	chr18	-0.114934	-0.452585	-0.342903	1	1.16705	1.12816	0.990094	1.03428	1.01609	1.22502
chr18:8000000-8500000	chr18	-0.368063	-0.0755651	-0.184217	0	1.26686	1.24214	0.908394	0.883363	0.83447	1.1962
chr18:8500000-9000000	chr18	0.0460763	-0.70698	-0.279775	2	1.30548	1.32558	1.2452	1.40596	1.33455	1.14835
chr18:9000000-9500000	chr18	0.200864	-1.26414	-0.205964	4	1.1907	1.28374	1.58807	1.31933	1.29723	1.42085
chr18:9500000-10000000	chr18	-0.0455411	-1.07724	-0.00704751	4	1.59963	1.17582	1.18806	1.4978	1.34016	1.59162
chr18:10000000-10500000	chr18	-0.0219512	-0.339668	0.0126524	1	1.12179	1.48851	1.18473	0.966198	1.27172	1.22072
chr18:10500000-11000000	chr18	-0.175217	-0.280716	-0.104869	1	0.995468	0.943646	1.28977	0.870991	1.01092	0.96107
chr18:11000000-11500000	chr18	-0.107528	-0.410801	-0.327476	1	1.04736	0.852814	1.21557	0.249709	0.939968	0.888999
chr18:11500000-12000000	chr18	-0.110219	-0.36835	-0.228975	5	1.54574	1.27114	1.64859	1.23549	1.46646	1.59325
chr18:12000000-12500000	chr18	-0.21708	-0.600568	0.0604757	5	1.38886	1.38819	1.42546	1.26563	1.3877	1.65465
chr18:12500000-13000000	chr18	0.173698	-1.08059	-0.0922621	6	1.45254	1.61106	1.4833	1.50171	1.47453	1.57182
chr18:13000000-13500000	chr18	-0.0911054	0.089345	-0.224747	1	0.967137	1.15465	0.89256	1.12212	0.94192	1.2449
chr18:13500000-14000000	chr18	0.0102664	0.536026	-0.1551	4	0.593645	0.948862	0.775128	0.768548	0.83708	1.03103
chr18:14000000-14500000	chr18	-0.104926	0.968742	0.301464	1	-0.486199	0.330364	0.168566	-0.0960055	-0.146408	0.248939
chr18:14500000-15000000	chr18	0.0119324	0.836399	0.42562	2	-0.396331	-0.196546	-0.115733	-0.187242	-0.552955	-0.0248911
chr18:21000000-21500000	chr18	0.144845	-0.414893	-0.0193678	2	0.154229	0.424879	0.561057	0.510815	0.161504	0.77966
chr18:21500000-22000000	chr18	0.00522821	-0.838569	-0.201531	4	0.917526	1.19889	1.30815	1.05978	1.06041	1.28399
chr18:22000000-22500000	chr18	-0.0685222	-0.719728	-0.300889	2	1.03368	1.33662	1.2252	1.00545	1.20084	1.37422
chr18:22500000-23000000	chr18	-0.0250831	-1.01651	-0.233774	1	1.26633	1.17866	1.42739	1.02829	1.12526	1.41642
chr18:23000000-23500000	chr18	-0.228851	-0.564976	-0.292136	3	1.38996	1.271	1.42049	1.40694	1.50567	1.28871
chr18:23500000-24000000	chr18	-0.191485	-0.81148	-0.267267	4	1.04215	1.27879	1.34218	1.44712	1.31788	1.40129
chr18:24000000-24500000	chr18	-0.0602751	-0.630401	-0.142012	5	0.602302	0.709014	0.92209	0.928126	1.00979	0.937078
chr18:24500000-25000000	chr18	-0.126995	-0.0632805	-0.399867	0	0.628326	0.23574	0.525446	0.369479	0.200343	0.266381
chr18:25000000-25500000	chr18	-0.447395	-0.387916	-0.267435	1	0.212781	0.115002	0.350226	0.555642	0.527256	0.320153
chr18:25500000-26000000	chr18	-0.281911	-0.257877	-0.29889	0	0.125648	-0.109925	0.233427	0.238558	-0.37762	-0.0450598
chr18:26000000-26500000	chr18	-0.00984029	-0.0623302	-0.523008	3	0.0602495	-0.0575526	0.373203	-0.196168	0.0309515	0.207322
chr18:26500000-27000000	chr18	0.174999	0.407769	-0.0774912	2	0.121908	0.145897	0.000519437	0.409156	0.211583	0.0700323
chr18:27000000-27500000	chr18	0.157448	0.533554	-0.08195	1	-0.779996	-0.650163	-0.565898	-0.517822	-0.887894	-0.586006
chr18:27500000-28000000	chr18	0.114634	-0.660791	-0.234145	0	-0.416181	-0.59101	-0.348876	-0.687768	-0.371115	-0.248872
chr18:28000000-28500000	chr18	-0.0276512	-0.806194	0.025077	1	-0.966524	-0.934891	-0.890509	-1.16421	-0.706923	-0.722759
chr18:28500000-29000000	chr18	-0.0866663	-0.60638	-0.023196	0	-1.3061	-1.25246	-1.27756	-1.34163	-1.08642	-1.05115
chr18:29000000-29500000	chr18	-0.03068	-0.550108	0.202615	0	-1.5419	-1.37562	-1.20372	-1.53867	-1.33333	-1.13565
chr18:29500000-30000000	chr18	-0.07135	-0.313391	0.101004	0	-1.50758	-1.52222	-1.28425	-1.45178	-1.37256	-1.20928
chr18:30000000-30500000	chr18	-0.0458662	-0.101577	0.135989	0	-1.46593	-1.39114	-1.18966	-1.54216	-1.53813	-1.06145
chr18:30500000-31000000	chr18	0.191436	0.179992	-0.20084	0	-1.3377	-1.36916	-1.26122	-1.51752	-1.26993	-1.16869
chr18:31000000-31500000	chr18	-0.20743	-0.226318	-0.025627	7	-0.157245	-0.796768	-0.137778	-0.462682	-0.291765	-0.264732
chr18:31500000-32000000	chr18	-0.319683	0.064111	-0.0974671	4	-0.170256	-0.267454	0.30318	0.0741902	-0.0671534	0.357241
chr18:32000000-32500000	chr18	-0.0225099	0.45441	-0.233811	4	-0.238397	-0.351447	-0.576567	-0.69765	-0.287052	-0.261101
chr18:32500000-33000000	chr18	0.176823	0.903087	0.278842	1	-0.946431	-0.789986	-0.637631	-0.807312	-0.68926	-0.462598
chr18:33000000-33500000	chr18	0.399601	0.589472	0.405615	1	-1.273	-1.24611	-1.02735	-1.26752	-1.34742	-0.998274
chr18:33500000-34000000	chr18	0.418827	0.402997	-0.141767	1	-1.06868	-1.05015	-0.995914	-1.24649	-1.07371	-0.807493
chr18:34000000-34500000	chr18	0.24604	0.369138	0.24176	1	-1.18925	-1.2475	-1.16605	-1.30441	-1.23664	-0.991867
chr18:34500000-35000000	chr18	0.0393574	-0.0597039	-0.0952869	1	-0.615222	-0.86695	-0.834055	-0.9221	-0.576877	-0.46923
chr18:35000000-35500000	chr18	0.0203305	-0.282442	0.0706223	6	0.423813	0.127458	0.256782	-0.0141272	0.617892	0.553469
chr18:35500000-36000000	chr18	0.112064	-0.133636	-0.289309	2	0.756106	0.625693	0.550022	0.396396	0.472331	0.741972
chr18:36000000-36500000	chr18	-0.0339123	-0.669551	0.00184002	5	0.643867	0.569029	0.398314	0.446239	0.832706	0.377523
chr18:36500000-37000000	chr18	0.0769472	-0.348776	-0.0795237	2	-0.0694344	-0.214966	-0.25574	-0.442561	-0.0260798	-0.126278
chr18:37000000-37500000	chr18	-0.238194	1.29403	-0.0771894	0	-0.105793	-0.42844	-0.25874	-0.408573	-0.0657695	-0.196447
chr18:37500000-38000000	chr18	0.17215	1.21398	-0.00156357	1	-0.0865416	0.225362	0.112264	-0.067193	-0.150424	-0.199148
chr18:38000000-38500000	chr18	0.437484	0.554987	0.0687049	0	-0.590832	-0.0816196	-0.416205	-0.502259	-0.33164	-0.299168
chr18:38500000-39000000	chr18	0.15752	0.798721	0.303805	0	-1.02086	-0.578236	-0.815391	-0.718	-0.502743	-0.599773
chr18:39000000-39500000	chr18	0.183161	0.419817	-0.0512901	0	-1.05105	-0.754295	-0.905839	-0.886296	-0.942174	-0.807987
chr18:39500000-40000000	chr18	-0.0711354	0.176049	-0.357697	0	-0.632623	-0.77171	-0.861962	-0.539509	-0.362577	-0.596716
chr18:40000000-40500000	chr18	0.108943	-0.262027	-0.092505	0	-0.631968	-0.356351	-0.494786	-0.4159	-0.446062	-0.532824
chr18:40500000-41000000	chr18	-0.0291006	-0.509634	-0.0682243	0	-0.52783	-0.240048	-0.578639	-0.348675	-0.294226	-0.22426
chr18:41000000-41500000	chr18	0.00593647	-0.489688	-0.29062	0	-0.685634	-0.251933	-0.746617	-0.314105	-0.401613	-0.304468
chr18:41500000-42000000	chr18	-0.040063	-0.376305	-0.16053	1	-0.0667979	0.0732269	-0.21392	-0.0675235	-0.0918019	-0.358535
chr18:42000000-42500000	chr18	0.158781	-0.00408889	-0.0710413	0	-0.506622	-0.554553	-0.801694	-0.153699	-0.417154	-0.475627
chr18:42500000-43000000	chr18	0.0599258	0.373919	-0.137819	0	-0.980745	-1.04565	-0.878375	-0.956184	-1.01845	-1.01205
chr18:43000000-43500000	chr18	0.22829	0.380592	0.0295827	2	-0.944747	-0.779681	-1.19565	-0.697159	-1.05578	-0.91346
chr18:43500000-44000000	chr18	0.0559915	-0.322785	-0.0422046	0	-0.221776	0.117439	-0.567459	0.109587	-0.246202	-0.275535
chr18:44000000-44500000	chr18	0.361199	-0.180698	-0.379959	0	0.0509345	-0.188936	-0.219404	0.0950337	-0.382414	-0.0448746
chr18:44500000-45000000	chr18	-0.181327	0.108734	-0.447771	1	0.571248	0.686182	0.402909	0.436075	0.289798	0.270925
chr18:45000000-45500000	chr18	-0.0159105	0.452275	-0.270881	0	0.461834	0.433455	-0.154114	0.499139	0.412209	0.240813
chr18:45500000-46000000	chr18	-0.0974372	-0.192136	-0.396953	4	0.790899	1.40173	0.729592	0.869105	0.830023	0.87079
chr18:46000000-46500000	chr18	-0.0271905	-0.0679716	-0.0114716	5	1.41947	1.09231	1.25965	1.22078	1.38624	1.04802
chr18:46500000-47000000	chr18	0.150491	0.416787	0.0288393	4	1.21124	0.968645	1.06404	1.56207	1.27824	1.36795
chr18:47000000-47500000	chr18	-0.0567702	0.603642	-0.127082	4	1.50248	0.705777	1.38518	1.00185	1.0942	0.817717
chr18:47500000-48000000	chr18	-0.248162	0.41555	-0.0773509	1	1.03616	1.14866	1.09436	1.22791	1.29436	1.29286
chr18:48000000-48500000	chr18	-0.036617	-0.0349118	-0.345785	1	1.48087	1.28152	1.23981	1.34214	1.52297	1.40864
chr18:48500000-49000000	chr18	0.012514	-0.49467	-0.151225	2	1.40496	1.41669	1.39624	1.11989	1.64953	1.36092
chr18:49000000-49500000	chr18	0.210791	-1.15069	-0.0567857	3	1.17468	1.44128	0.981211	1.48431	1.25342	1.11175
chr18:49500000-50000000	chr18	-0.130238	-0.164858	-0.311286	2	1.5476	1.33548	1.76281	1.44383	1.31554	0.941061
chr18:50000000-50500000	chr18	0.131605	0.380297	-0.347342	5	1.27785	1.64626	1.35498	1.25914	1.25627	1.03379
chr18:50500000-51000000	chr18	-0.236217	0.429727	-0.104325	4	1.0605	0.513288	0.8688	1.02874	1.09208	0.888344
chr18:51000000-51500000	chr18	0.0655684	0.133485	-0.00613449	2	0.29796	0.0219915	0.0175716	-0.0266722	0.28796	0.216355
chr18:51500000-52000000	chr18	0.164965	0.914076	0.106204	0	-1.18387	-1.35821	-1.23401	-1.18273	-1.25706	-1.10273
chr18:52000000-52500000	chr18	0.259664	0.640949	0.0569545	1	-1.31388	-1.27643	-1.44643	-1.12354	-1.33223	-1.18579
chr18:52500000-53000000	chr18	-0.0826371	0.68414	0.184229	0	-1.36306	-1.39138	-1.27736	-1.23752	-1.16324	-1.35063
chr18:53000000-53500000	chr18	0.488556	0.601938	0.337027	0	-1.47193	-1.43896	-1.45014	-1.39097	-1.58896	-1.44681
chr18:53500000-54000000	chr18	0.243242	0.763376	0.200333	0	-1.41698	-1.32579	-1.36301	-1.23209	-1.26305	-1.07067
chr18:54000000-54500000	chr18	0.0471108	0.0297777	-0.00349022	4	-0.725396	-0.798781	-0.891486	-1.00107	-0.659677	-0.663807
chr18:54500000-55000000	chr18	-0.0318143	-0.256443	-0.327945	3	-0.916069	-0.883712	-0.928826	-0.97027	-1.15209	-0.818066
chr18:55000000-55500000	chr18	-0.0270075	-0.549957	-0.484615	0	0.211144	-0.123212	-0.152437	0.0696035	0.249376	-0.119132
chr18:55500000-56000000	chr18	-0.0758825	-0.620453	-0.0385453	1	0.421995	0.258564	0.406624	0.411734	0.495115	0.213992
chr18:56000000-56500000	chr18	-0.172342	-0.179361	-0.106358	0	-0.387406	0.179559	-0.712981	0.113527	-0.0386254	0.000229343
chr18:56500000-57000000	chr18	-0.0810862	-0.0755643	-0.0473659	2	0.376335	0.393012	0.131798	0.497743	0.302768	0.479196
chr18:57000000-57500000	chr18	-0.00187861	0.993061	-0.0531589	3	0.092126	0.632337	0.34193	0.38859	0.0878181	0.262088
chr18:57500000-58000000	chr18	0.0337527	-0.373156	-0.215621	3	1.39494	1.39768	1.1732	0.499284	1.09729	0.941575
chr18:58000000-58500000	chr18	-0.00822567	-0.649556	-0.33962	1	1.19333	0.821612	1.14634	1.04439	1.33017	1.05132
chr18:58500000-59000000	chr18	0.156165	-0.882513	-0.301211	3	1.14662	1.22754	1.08649	0.801973	1.14411	1.15859
chr18:59000000-59500000	chr18	-0.0905804	-0.514938	-0.318139	5	1.20016	0.728355	0.996045	1.26323	1.01063	0.823538
chr18:59500000-60000000	chr18	0.054522	-0.570699	-0.367302	2	0.66279	0.384477	0.221069	0.464721	0.264183	0.11402
chr18:60000000-60500000	chr18	-0.214185	0.0825061	0.0202599	1	-1.26929	-1.43527	-1.3852	-1.44269	-1.42066	-1.23827
chr18:60500000-61000000	chr18	0.116535	0.525768	0.0578645	0	-1.62608	-1.72292	-1.75511	-1.71563	-1.68412	-1.74141
chr18:61000000-61500000	chr18	0.0495565	1.08157	-0.0274211	1	-1.59367	-1.63034	-1.66869	-1.55786	-1.64569	-1.56064
chr18:61500000-62000000	chr18	-0.342219	0.307069	-0.457813	1	0.046407	-0.230277	-0.0351065	0.0301436	-0.0343432	-0.332766
chr18:62000000-62500000	chr18	-0.452062	-0.220449	-0.083537	3	0.0107149	-0.381441	-0.233494	0.198723	0.161844	-0.448381
chr18:62500000-63000000	chr18	-0.204593	-0.172806	-0.593976	2	0.634713	0.526887	0.724005	0.681928	0.831445	0.223819
chr18:63000000-63500000	chr18	-0.0827248	-0.154616	-0.441334	4	0.45911	0.506891	0.771242	0.379385	0.676947	-0.116774
chr18:63500000-64000000	chr18	0.0586411	-0.175347	-0.231894	10	-1.46655	-1.3524	-1.39729	-1.50561	-1.22777	-1.59448
chr18:64000000-64500000	chr18	0.0175989	0.947427	0.161294	1	-0.988454	-1.21571	-1.04194	-1.12096	-1.46133	-1.4025
chr18:64500000-65000000	chr18	0.307558	0.422524	0.399653	0	-0.886112	-0.940976	-1.12997	-0.981561	-1.39447	-1.26128
chr18:65000000-65500000	chr18	0.247776	0.344608	0.734237	0	-1.22911	-1.38369	-1.32795	-1.45859	-1.62488	-1.61697
chr18:65500000-66000000	chr18	0.199738	0.455235	0.502177	1	-1.58896	-1.61407	-1.62143	-1.58651	-1.67977	-1.80634
chr18:66000000-66500000	chr18	0.218325	0.612321	0.807315	0	-1.60039	-1.5461	-1.44528	-1.57306	-1.56904	-1.67217
chr18:66500000-67000000	chr18	0.163367	0.32808	0.607921	1	-1.56688	-1.5843	-1.57209	-1.51704	-1.71187	-1.73223
chr18:67000000-67500000	chr18	-0.106285	-0.270781	-0.0554067	0	-1.50796	-1.58139	-1.53217	-1.63021	-1.52142	-1.68129
chr18:67500000-68000000	chr18	-0.252235	-0.518617	-0.146504	1	-1.32199	-1.34177	-1.4241	-1.43392	-1.43862	-1.53717
chr18:68000000-68500000	chr18	-0.110861	-0.659922	0.107814	0	-1.21059	-1.46273	-1.29139	-1.43585	-1.51353	-1.54895
chr18:68500000-69000000	chr18	-0.127965	-0.289034	-0.0124163	2	-1.19772	-1.23939	-1.26447	-1.33945	-1.28782	-1.41546
chr18:69000000-69500000	chr18	0.12259	0.558219	0.165433	1	-1.11592	-0.942731	-1.21441	-1.12757	-0.974424	-1.2352
chr18:69500000-70000000	chr18	-0.152529	0.772993	0.179129	1	-1.45574	-1.36547	-1.29809	-1.34651	-1.19226	-1.49674
chr18:70000000-70500000	chr18	-0.250665	0.0899712	-0.00125027	2	-0.424199	-0.964983	-0.614389	-0.700523	-0.412916	-0.816408
chr18:70500000-71000000	chr18	0.224007	1.04787	0.198865	0	-1.23579	-1.30601	-1.25552	-1.25224	-1.43773	-1.57561
chr18:71000000-71500000	chr18	0.230306	0.578553	0.411658	0	-1.3971	-1.33931	-1.27622	-1.3706	-1.44125	-1.61967
chr18:71500000-72000000	chr18	0.292567	0.530823	0.401441	0	-1.65993	-1.60382	-1.58119	-1.68379	-1.64368	-1.70481
chr18:72000000-72500000	chr18	0.25855	0.542302	0.309877	0	-1.66891	-1.64197	-1.57398	-1.61141	-1.60036	-1.75667
chr18:72500000-73000000	chr18	0.0682704	0.560555	0.0774335	2	-0.364887	-0.79916	-0.839608	-0.671635	-0.655899	-0.988714
chr18:73000000-73500000	chr18	0.0103321	-0.0748029	0.221898	0	-0.961204	-0.984254	-1.05139	-1.17082	-1.1484	-1.18703
chr18:73500000-74000000	chr18	-0.176618	0.0606796	0.0665346	0	-0.690097	-0.723957	-0.820615	-0.596845	-0.637847	-0.751543
chr18:74000000-74500000	chr18	-0.244101	0.730695	-0.322515	6	0.640247	0.0966177	0.305092	-0.100707	0.423233	-0.106099
chr18:74500000-75000000	chr18	-0.124968	-0.22592	-0.19046	2	0.836243	0.552333	0.726567	0.804991	0.805995	0.235185
chr18:75000000-75500000	chr18	-0.091244	0.648374	-0.289891	3	0.619653	0.765769	0.787923	0.542944	0.734341	0.172281
chr18:75500000-76000000	chr18	0.157958	0.788556	-0.164217	0	0.304007	0.394056	-0.378491	0.316873	0.145461	-0.528032
chr18:76000000-76500000	chr18	-0.0238897	0.942125	0.0387279	1	0.283209	-0.0563109	0.0467902	0.428924	0.239331	0.132716
chr18:76500000-77000000	chr18	-0.368391	0.686922	-0.149772	1	1.17209	0.991128	1.00562	1.28897	0.945725	0.829431
chr18:77000000-77500000	chr18	-0.191603	1.08746	0.00400182	2	-0.180629	-0.186816	-0.196621	-0.0549085	0.0271295	-0.222885
chr18:77500000-78000000	chr18	0.148168	1.21339	0.426974	0	-0.245938	-0.0617052	0.000800881	-0.207323	-0.28153	-0.297168
chr18:78000000-78500000	chr18	-0.160157	1.44973	0.0432933	0	-0.0505373	-0.00486439	-0.132612	-0.0961229	-0.043146	0.00505342
chr18:78500000-79000000	chr18	-0.141514	1.34111	0.106811	1	0.40198	0.925285	0.492959	0.882256	0.797876	0.623288
chr18:79000000-79500000	chr18	-0.303397	0.839907	-0.365064	2	0.919172	1.24556	0.901388	1.23235	1.04359	0.814322
chr18:79500000-80000000	chr18	-0.294138	0.484442	0.0313361	5	1.48474	1.4905	1.42869	1.53232	1.17155	0.988923
chr19:3000000-3500000	chr19	-0.0189926	-0.960653	0.081828	10	1.39565	1.12614	1.36113	1.35712	1.30719	1.02677
chr19:3500000-4000000	chr19	-0.0267286	-0.883384	0.238038	19	1.42414	1.45156	1.12341	1.3124	1.33462	0.942921
chr19:4000000-4500000	chr19	-0.0746239	-0.973097	0.305225	17	1.49752	1.34279	1.42188	1.60312	1.22432	1.02241
chr19:4500000-5000000	chr19	-0.0398371	-0.846603	0.0927157	13	1.43128	1.5704	1.43856	1.32055	1.28304	1.15546
chr19:5000000-5500000	chr19	-0.157011	-0.590937	0.180049	2	1.15159	1.02061	0.898107	1.0765	1.19455	0.81914
chr19:5500000-6000000	chr19	-0.146818	-0.675179	-0.111493	18	0.670019	0.76793	0.705227	0.701444	0.717927	0.568417
chr19:6000000-6500000	chr19	0.172739	-0.697865	0.200053	13	-0.764065	-0.779084	-0.815212	-0.768523	-0.681357	-0.631383
chr19:6500000-7000000	chr19	-0.168438	0.176163	0.0362694	10	-1.19399	-1.2498	-1.22426	-1.24749	-1.26171	-1.42534
chr19:7000000-7500000	chr19	0.162791	-0.393323	0.0220935	10	-0.677797	-0.904326	-0.68109	-0.677898	-0.540487	-0.91724
chr19:7500000-8000000	chr19	-0.178066	-0.440321	-0.0828134	23	0.0864718	-0.216395	-0.106755	-0.216878	0.0474719	-0.0356539
chr19:8000000-8500000	chr19	-0.322866	-0.243515	-0.0600743	12	0.284003	0.304969	0.463957	0.455065	0.0677969	0.131486
chr19:8500000-9000000	chr19	-0.283559	0.548432	-0.169051	9	-1.23639	-1.23684	-1.25253	-1.22693	-1.34743	-1.41745
chr19:9000000-9500000	chr19	-0.20367	0.41748	-0.125522	14	-1.25213	-1.23803	-1.32832	-1.29212	-1.37803	-1.49612
chr19:9500000-10000000	chr19	-0.142366	-0.0970608	-0.0308345	9	-0.95645	-0.826964	-0.73466	-0.822159	-0.976848	-1.13416
chr19:10000000-10500000	chr19	-0.171285	-0.680368	0.128923	20	0.624053	0.750062	0.694268	0.537481	0.271716	0.164056
