anchor	anchor_rna_contrast	balance_baseline_lmnb1	balance_baseline_log2_mean_cpm	balance_log10_transcript_span	balance_log1p_tss_count_1mb	chromosome	control_mean_rna_contrast	controls	matched_difference	maximum_squared_distance	status	tss
TP53INP2	-0.49673854155188035	-0.9439515761746339	0.5791521439913511	-0.6510789731538292	-0.22049144424349598	chr20	-0.1309512543381059	GID8;YTHDF1;UBE2V1;ZNF512B;DIDO1	-0.36578728721377446	2.8017989465923576	matched	34704343
TPBGL	-0.06193924067989054	-0.1507499755985943	-0.006552965783761522	-0.4686499429063846	-0.32335477117001854	chr11	0.20950262795328933	FOLR1;FDXACB1;CHRNA10;C1QTNF4;C11orf52	-0.2714418686331799	0.6482602531207758	matched	75240773
TRAF4	0.062610040249929	-0.0747980717221941	-0.04133809072358008	0.1924132416372577	0.0765733347233799	chr17	0.08073775280566409	ORMDL3;ATXN7L3;RPL23;PSMC5;SRSF2	-0.018127712555735087	0.3842461150726402	matched	28744010
TRAK1	-0.41198564790885417	0.010073574351144407	-0.011844452361388869	-0.0068813627683665946	-0.06108960094452304	chr3	-0.26632893581507433	ST6GAL1;XXYLT1;ETV5;SLMAP;WWTR1	-0.14565671209377984	0.4552088141334719	matched	42091356
TRAPPC1	0.1375260952236026	-0.2152352714607868	0.28589745336778716	-0.4304000344358736	0.3144157588356187	chr17	0.08092783229346487	ALYREF;NKIRAS2;ARL4D;COA3;ARHGDIA	0.05659826293013773	1.0720206682709374	matched	7931945
TRAPPC13	-0.25391839634174307	-0.24468584720164377	0.13505223260380167	-0.13347472512792358	-0.08802364360694714	chr5	-0.07602656616470424	TENT2;UTP15;PTCD2;ARHGEF37;CREBRF	-0.17789183017703883	0.7691015048914416	matched	65625026
TRAPPC3	0.23461615184737905	0.11413878044180192	0.07204924365557863	0.04953563775713343	-0.020313170179835666	chr1	-0.13635155705336982	CC2D1B;TINAGL1;PIAS3;TIMM17A;H3-3A	0.37096770890074887	0.26426883215533065	matched	36149485
TRIAP1	0.43801989685191156	-0.4036447354902617	0.07597530576326361	-0.7194985113139762	0.2019266259785285	chr12	-0.07470486612924765	DAZAP2;VPS29;AMIGO2;C12orf76;NAB2	0.5127247629811592	2.312810319399591	matched	120446383
TRIM23	-0.2154268199422411	-0.09770382864937677	-0.014591685087986778	0.15203079333982875	0.02075118127227127	chr5	-0.03886513025619093	TENT2;DHX29;UTP15;ANKRA2;BNIP1	-0.17656168968605018	0.8357881162440679	matched	65624332
TRMT10A	0.01048099033510308	0.10858960174068866	-0.09980635362229828	-0.024259555540570743	0.2177789702208102	chr4	-0.18191357171843836	THAP6;NIPAL1;TMEM128;COQ2;TLR3	0.19239456205354144	0.4146031276394087	matched	99564038
TRMT10C	0.11145232041121389	0.19753188171400354	-0.1660492950606598	-0.4097875162705251	-0.20003475037579144	chr3	0.21780530570075812	DPH3;ANAPC13;SS18L2;COX17;TMEM41A	-0.10635298528954423	0.7659508785423625	matched	101561867
TRMT13	0.03443381385774069	-0.1659571114402015	-0.04465517602553537	-0.17218807468095912	-0.20984109924387295	chr1	-0.08505705085105389	GPR157;TMEM201;SPRTN;SH3D21;WNT4	0.11949086470879458	0.33583235196896544	matched	100133162
TRMT9B	-0.26652448166513754	0.2131157779610593	0.017607587794144508	-0.1916283721281341	0.010970781155032472	chr8	0.00266251050552907	ANK1;PAG1;TGS1;SGK3;BAALC	-0.2691869921706666	0.6832259657235545	matched	12945672
TRNP1	0.12656050221598303	-0.4142137633893548	0.15211689057491568	-0.06854830792841049	0.15689749345059967	chr1	0.0180708756656994	ENSA;ZNF436;ADAMTSL4;TMEM69;CYB5R1	0.10848962655028363	0.7482918964585857	matched	26993691
TRPC4AP	0.0017646796130872389	-0.9546034237789935	0.4802443107052605	0.20517976963383666	0.3436031225404108	chr20	-0.2709783014228327	PTPN1;B4GALT5;DIDO1;RPRD1B;RALY	0.27274298103591993	2.50525203418849	matched	35092806
TRPV2	0.21355264821425823	-0.1378477813967942	-0.1751741436303182	-0.12607387296734665	-0.27060496347336516	chr17	-0.13002251423838035	VEZF1;HEATR6;TVP23B;MRPL45;MLLT6	0.3435751624526386	0.4532058021936402	matched	16415570
TSC22D2	-0.17852956710679369	-1.0218612166735253	-0.10588909116163514	-0.4297724394849086	0.5155216751223929	chr3	-0.16679050901219092	MBNL1;IGF2BP2;ATP13A3;LRCH3;FYTTD1	-0.011739058094602767	3.1489226444727256	matched	150408297
TSPAN31	0.08432068538217141	-0.18524958828834637	-0.1117138527000926	0.07057799555274347	-0.18720027291668495	chr12	0.004608429712424034	OGFOD2;KRT81;DNAJC14;POP5;ORMDL2	0.07971225566974738	0.44940151085705393	matched	57745038
TSPYL1	-0.015416122280637268	-0.09470496065441303	0.13501122186355974	-0.3052493070854333	-0.2146144989806646	chr6	-0.004950930306929457	TUBB2A;RPS10;RBM24;PIM1;SRSF3	-0.010465191973707811	1.1549828321293103	matched	116279929
TSPYL4	-0.5782179004155834	-0.311862925283104	-0.03345374660826539	-0.17076195178679265	-0.03924876686311324	chr6	0.0776347118634817	PIM1;NOL7;RBM24;TOMM6;TUBB2A	-0.6558526122790651	1.2941504114054858	matched	116254074
TTBK2	0.21906924257762128	0.17910002870482677	-0.23281359645757016	0.38622692804771086	0.2470412871706344	chr15	-0.11224954979515578	DENND4A;CTDSPL2;SIN3A;CSNK1G1;DPP8	0.33131879237277706	0.9748941885710798	matched	42920777
TTC36	-0.03388452753550042	-0.8441439332846913	-0.5485315229724226	0.2704930250826858	-0.327052882738571	chr11	0.10366517961929461	CCDC87;ROM1;UQCC3;CSKMT;LOC114841035	-0.13754970715479503	1.7688293281233654	matched	118527473
TTC5	-0.18578681727133972	0.07864752274438092	-0.14458814766779032	0.017843963912727884	0.6076657218920679	chr14	-0.09014656877054508	SLC7A7;METTL3;CDCA4;ADSS1;RAB2B	-0.09564024850079464	1.166819450587012	matched	20305950
TTLL5	-0.18273639809446696	-0.5256241825841363	0.17926299798699086	0.4463752136304109	0.19948612760033874	chr14	-0.2307474745091226	GNG2;TRIM9;DPF3;LIN52;RALGAPA1	0.04801107641465566	1.2384251319208037	matched	75661245
TTPAL	-0.5622713784582922	-0.1934871021717171	0.023223517525754144	0.12573510252499698	-0.18274055907689013	chr20	-0.1667413518958778	UCKL1;HELZ2;STMN3;TCFL5;ZNF512B	-0.3955300265624144	0.39150014403682803	matched	44475873
TUBA1A	0.03504601662412021	-1.2033050283217408	1.1669328598792874	-0.35825386398634107	0.5370580124280316	chr12	0.09422702219737271	DYNLL1;SRSF9;PTMS;ARPC3;VPS29	-0.059181005573252496	5.031053170584738	matched	49189079
TUBD1	0.045510461823051074	-0.8453316148371355	0.2642746470617615	-0.17938133875273363	0.11170876254822246	chr17	-0.10712027318151982	ARL17B;LRRC37A;LRRC37A3;LRRC37A2;CRLF3	0.1526307350045709	1.3736275892566874	matched	59892942
TUFM	0.2368465467093639	-0.6215449374650984	0.3398473654311889	-0.0985051820690408	-0.5405113476301415	chr16	0.058098793055198245	RRAD;EDC4;CIAO2B;RPL13;CD2BP2	0.17874775365416565	1.6521975120723147	matched	28846347
TXNDC12	0.16762140662417213	-0.1311898060107619	0.12219539334833907	0.13873826643739723	-0.2825687230326388	chr1	0.05566192360707464	ZMPSTE24;PPT1;YTHDF2;SRRM1;LIX1L	0.11195948301709749	0.29354456828648245	matched	52055190
UBB	0.30730380282972014	0.09867839089745467	0.5741953667259623	-0.7785269241642028	-0.5841140285029172	chr17	0.15157048034908643	DDX5;RPL23;SRSF2;PFN1;PSMC5	0.1557333224806337	2.1354840082269444	matched	16381090
UBE2H	0.04661812840497337	0.11052005041831703	0.41477912759965463	0.19659272356475432	0.11619184947448538	chr7	-0.06839109635088007	SCRN1;TAX1BP1;CDK6;LUC7L2;BAZ1B	0.11500922475585344	0.9510631093401687	matched	129952959
UBE2T	0.11290448085556504	-1.058570558112483	-0.7210688059417565	0.17563086096896774	0.10154267459989658	chr1	0.3426139543779909	MED18;ZNF436;PITHD1;POLR3GL;PNRC2	-0.22970947352242588	2.259103655614118	matched	202341935
UBE3A	-0.13861803889928304	-0.07477533366861233	-0.07658552202048241	-0.09189996408503687	-0.5150359203560193	chr15	-0.36629937310013416	CGNL1;MEF2A;MYZAP;SYNM;IGF1R	0.22768133420085113	1.2944872913008703	matched	25439023
UBR1	-0.17794219767988206	-0.5292494854456198	0.07476605293550811	0.2598534550954956	0.19760277384249025	chr15	-0.09083850244341	CSNK1G1;GPR176;TRIP4;EIF2AK4;DENND4A	-0.08710369523647206	0.8905969147318655	matched	43106037
UBTD2	-0.2828305525361232	0.13938770858627225	-0.03238551978663623	-0.043470937945289	-0.13174029268679954	chr5	-0.28846145478668583	FAM13B;TENT2;CMYA5;DHX29;DDX46	0.005630902250562619	0.255092992480063	matched	172283763
UCK1	-0.10493650942104171	-0.16937221880000738	0.060371011471219774	-0.048053001418990604	-0.23746001701713604	chr9	0.18908123098556417	BAG1;EXOSC3;AQP3;NTMT1;ASB6	-0.2940177404066059	0.46102763460633345	matched	131531262
UCN	0.26589381866872697	-0.7549626084509169	-0.3041987249617104	-1.2710662448676453	0.31418519603468587	chr2	0.33792451910153387	SPEGNB;SLC23A3;VAMP8;C2orf81;SNORC	-0.0720307004328069	3.456141286347266	matched	27308444
UPF1	-0.3501332172169853	0.02616610094828825	0.042013576171490374	0.022829932607012077	0.10426979728740737	chr19	-0.2934254330238922	SUPT5H;GNA11;PPP5C;KANK2;SH3GL1	-0.056707784193093136	0.1348799041463012	matched	18831958
UQCR10	0.13647272221023865	-0.24758555419912548	0.05608701565021179	-0.1293710452596919	0.1427659864965083	chr22	0.18586970967658017	NDUFA6;ATF4;RPS19BP1;LMF2;SLC25A1	-0.049396987466341524	0.43353844286775456	matched	29767368
URI1	-0.07501254622985698	-0.022815375243199876	0.8849208998394755	0.3208353204389186	-1.165271220676705	chr19	-0.14402406992640432	LSM14A;ZNF708;ZNF738;GARRE1;ZNF714	0.06901152369654734	3.668521641574254	matched	29942238
USP12	-0.25731014231278504	-0.05647239503943724	0.018249857798706415	-0.1399040753990337	0.30927503449935073	chr13	-0.10017297905949096	GTF2F2;KPNA3;KATNAL1;FNDC3A;ELF1	-0.15713716325329408	0.5578188413555346	matched	27171810
USP19	-0.19616825190760423	-0.26246501037660097	-0.15521878066141614	0.13328941889146984	0.5400206373325462	chr3	-0.16213894247835015	GLT8D1;SPCS1;EIF2B5;TWF2;THUMPD3	-0.034029309429254084	1.0265746037224355	matched	49120822
USP28	-0.4796551993152258	0.18908688644001548	0.05867834762204116	0.14256328720191935	-0.25712445359668495	chr11	-0.21403949077445006	AMOTL1;PIK3C2A;UEVLD;MED17;TSG101	-0.26561570854077576	0.5927205042620199	matched	113875571
USP36	-0.1968196030722611	-0.06658657249156746	0.1145266389296441	0.035058700375712126	-0.04409123455027891	chr17	0.031225733353007712	COPS3;YPEL2;PRPSAP2;DDX52;FLCN	-0.2280453364252688	0.32290604930862293	matched	78840813
USP49	-0.10407744623418269	-0.3987968597205104	-0.34506869668074924	0.44832728098000696	0.503891380401204	chr6	-0.042483040217612976	TBC1D22B;CUL9;TMEM217;CEP57L1;LATS1	-0.061594406016569715	1.803335365147007	matched	41895374
UTP18	0.13566122694438487	0.2912064828803506	-0.011167889594037698	-0.041241190067099864	0.09684857723124445	chr17	-0.023584997458488383	TOP3A;PGS1;TRIM16;SLC26A11;C1QTNF1	0.15924622440287325	0.335292967842025	matched	51260545
VCPIP1	-0.06512849131648757	0.21733917418361792	-0.108735469609762	-0.06904252909285102	0.14805338476543145	chr8	0.0067452670841609275	FBXO32;ZHX1;DPY19L4;ANKRD46;POP1	-0.0718737584006485	0.38692395481434305	matched	66667230
VDAC1	0.018641412149616343	0.03463645985440417	0.1394715497204917	-0.23626231849582094	-0.20369385551445054	chr5	0.02024975746077562	CANX;CLTB;IL6ST;UBE2D2;BASP1	-0.001608345311159276	1.059642153371116	matched	134004974
VPS13A	-0.25843788544808	0.13081280165553066	0.19261664626073635	0.3090321615665006	-0.21340880146631336	chr9	-0.17501765294278862	DAPK1;SHC3;DENND4C;SMC5;ROR2	-0.08342023250529138	0.7189572891745667	matched	77177533
VPS37B	-0.09125216143314052	-0.016425128060798544	-0.07082267376391804	-0.12953752348405992	0.12206229231397914	chr12	0.008035007260031257	PSMD9;NCKAP5L;ANAPC5;RNF10;ANAPC7	-0.09928716869317178	0.36822292980974947	matched	122896123
VPS4A	0.1629897088994987	-0.5979108025402023	0.31724592107750405	-0.12717434723631593	-0.3216836662767175	chr16	-0.2433214663955544	DYNC1LI2;ZDHHC7;PLA2G15;ATXN1L;SH2B1	0.4063111752950531	1.1889570287173254	matched	69311349
VPS52	-0.2001752661232281	0.04269394317774089	-0.1991082987348401	-0.05232388048624885	0.01368464180692841	chr6	-0.006741905943410481	GNL1;POLH;TRIM27;XPO5;GTPBP2	-0.19343336017981763	0.5357466624948758	matched	33271875
VPS54	0.2979284824213231	-0.20028808809416532	-0.15884573081934578	-0.013380400533859138	-0.41072084389567687	chr2	-0.0966898582712078	TTC27;STRN;HEATR5B;TLK1;ATL2	0.3946183406925309	0.5662710729092338	matched	64019427
VPS8	-0.09451023520529844	0.08767901372472431	-0.3598219366796802	0.357756895383065	0.10074704602871076	chr3	-0.19960138732984553	SETD2;YEATS2;GSK3B;UBXN7;SMARCC1	0.10509115212454709	0.9287404512682549	matched	184812165
WASHC5	-0.342051787394805	-0.03649614281816371	0.22567228197896366	0.03788903009862543	-0.06818105300087718	chr8	-0.07782766826906029	ZDHHC2;GTF2E2;RNF19A;NBN;DPY19L4	-0.2642241191257447	0.43745717599271394	matched	125091791
WDR43	-0.3588394306340117	-0.25451923296170054	-0.14187022614144595	0.2213320210349271	-0.2509206258885871	chr2	-0.07157917768958821	ITPRID2;HNRNPLL;MTIF2;PDK1;ATIC	-0.2872602529444235	0.6596259746410746	matched	28894666
WDR46	0.09655832878652593	-0.32900580519664757	-0.02291646153565796	-0.16115552366414365	0.14593574716763336	chr6	0.05120204808442317	GTPBP2;TRIM27;GNL1;SRSF3;CNPY3	0.04535628070210276	0.657882445908731	matched	33289238
WDR91	-0.016516896048307306	-0.141739561240612	-0.10492925381417201	-0.12226027048843578	0.031035081083623628	chr7	-0.010782000660825464	PEX1;CEP41;FAM133B;CBLL1;ZNF398	-0.005734895387481842	0.4064389890949241	matched	135211525
WWC2	-0.12523521742431942	-0.31418353618086425	0.03008242071300926	0.25691516583785945	0.16680858117528508	chr4	0.043930988114730424	SH3RF1;FBXW7;SH3D19;VEGFC;NFKB1	-0.16916620553904985	0.5386587653679792	matched	183099256
XRCC4	0.1641229964619324	-0.1547131561385301	0.08698754015180238	0.5174530715368257	-0.2817495034281803	chr5	-0.18298677671403318	ZSWIM6;SSBP2;ITGA2;CEP120;GPBP1	0.3471097731759656	1.0647517368006512	matched	83077546
XRCC6	0.0366027485526903	-0.3411966704049889	0.31009554922011495	0.2543967613047895	-0.034583461914270086	chr22	-0.12907159453216846	EIF3L;DDX17;CYB5R3;AP1B1;KDELR3	0.16567434308485876	1.2946681635661075	matched	41621294
YIF1B	0.04851928992695331	0.019406546702328664	-0.0319100018161429	0.007248096319067754	-0.12778582023714036	chr19	0.02817426602277422	NR2F6;FARSA;BABAM1;SLC1A5;GET3	0.020345023904179093	0.12220059124975487	matched	38315946
YOD1	-0.2975584229603063	-0.08711031895668134	-0.05825201986034686	0.034360915330040376	-0.09624259584990888	chr1	0.07976963345859717	RAB29;FBXO44;PPCS;THAP3;MAD2L2	-0.3773280564189035	0.2194776032556396	matched	207051207
YPEL5	0.22955511203575618	-0.038078237352657696	0.44403745085144086	-0.0694840020911957	0.028716688554031755	chr2	-0.059557876608474725	TSN;FAM98A;ZC3H15;PKDCC;MRPL19	0.2891129886442309	0.669737589401684	matched	30147006
YWHAB	0.11585645812494683	0.09701180885088745	0.25037518591067376	0.10385665451084344	0.21944093150701904	chr20	0.12234113533699542	TPD52L2;ARFGAP1;EEF1A2;ERGIC3;DNAJC5	-0.006484677212048595	0.7093417829840869	matched	44885704
ZBTB12	-0.6412042715452495	-0.25776564251691875	-0.14212763087743396	-0.25824640006944843	0.6354599970620471	chr6	0.21275660109493955	HLA-DMA;NRM;LRRC73;DLK2;HSD17B8	-0.853960872640189	1.0424425187614077	matched	31902085
ZBTB17	0.02095340378137056	-0.04426672410125532	-0.02633527244493717	-0.08060514513842676	0.10599437840148163	chr1	-0.03901113627083923	PAFAH2;YIPF1;RPA2;TRIT1;PPFIA4	0.05996454005220979	0.20261597923895694	matched	15976100
ZBTB22	-0.03159704379565298	-0.6358504935351785	-0.19718063978803085	-0.09048087834600382	0.17429068882124898	chr6	0.103212806887157	TBCC;POLR1C;MAD2L1BP;PIM1;DNPH1	-0.13480985068280998	1.2830351129208528	matched	33317743
ZBTB4	-0.3864065813176971	0.05836828122273907	0.006165452592379106	0.1630365393197469	0.2736776310194302	chr17	-0.11157706198606315	SMARCE1;NT5C3B;SUMO2;KCTD2;BECN1	-0.27482951933163396	0.38687046971664113	matched	7479630
ZC3H10	0.17584623616003414	-0.8320921592173501	-0.05363521961622453	-0.17970214867744427	0.4748893623882091	chr12	0.18334516168907422	ZNF740;CSAD;TROAP;SIRT4;BCDIN3D	-0.007498925529040079	1.6576742718583652	matched	56118265
ZC3H11C	-0.4345268049213966	0.4062952757389724	-0.07887426604542402	-0.297589082680789	-0.8044333393938441	chr6	-0.14163487586296603	HTR1B;PPP1R3G;MTRF1L;TENT5A;FBXO30	-0.2928919290584306	3.3351323809071554	matched	65301475
ZC3H6	-0.16191251330553236	-0.1776804404880461	-0.013745811545052167	-0.1265433503724973	0.23375600048301198	chr2	0.07170322842892735	CDK15;APLF;CLHC1;FARP2;ATP6V1E2	-0.2336157417344597	0.7498259264331358	matched	112275596
ZC3H8	0.039947330468908415	-0.2045648372401332	-0.23333498120207063	-0.029147710294135987	0.12210285264931814	chr2	-0.39605374990230163	GMCL1;MXD1;CDK15;ORC2;CNRIP1	0.43600108037121005	0.5801237363711402	matched	112255041
ZC3HC1	0.26565049539804875	-0.35289683823524487	-0.2921129960771166	-0.08512725485604891	0.15101072770166354	chr7	-0.25443685188647824	PLEKHA8;HBP1;BCAP29;USP42;FKBP14	0.520087347284527	1.0084262879505674	matched	130051373
ZCCHC8	-0.2858786705832337	-0.3952549607333815	0.05578813627581636	0.036864770114630324	0.5159536417740674	chr12	0.12903911445926353	FAM216A;GPN3;ATF1;RAD9B;FGFR1OP2	-0.4149177850424972	1.4874786805590856	matched	122500931
ZCWPW2	-0.350213454110889	-0.08458928429636448	-0.09115678785433912	-0.06061415792219349	-0.3446856962811795	chr3	0.2639248290225761	STAC;VEPH1;NEK11;CFAP20DC;CCDC66	-0.6141382831334651	1.1651245746597816	matched	28348720
ZDHHC14	-0.03167877621499837	-0.141974020372434	-0.06429585749260755	0.3751859003608402	-0.04834999212239288	chr6	-0.24374065725649974	FILIP1;CDYL;RNF217;PDSS2;SGK1	0.21206188104150137	0.6096670815617616	matched	157381189
ZDHHC17	-0.27962837013106867	0.012508780511144124	-0.26255414226769713	0.12065613125719932	-0.11199225312458982	chr12	-0.16328240777072534	KRAS;MRPL42;WASHC4;ATP2B1;EEA1	-0.11634596236034334	0.5347604907889784	matched	76764114
ZFAND3	-0.2664448085088207	-0.2368620485641575	0.4178940623256179	0.4864910375878202	0.0942852889739641	chr6	-0.25268572997621386	ILRUN;KIF13A;ATXN1;REV3L;MAPK14	-0.013759078532606828	2.2413325385481273	matched	37819726
ZFC3H1	-0.38625587797174354	-0.14130231014689731	-0.09988910837281473	-0.03865914293010031	0.06087653672505522	chr12	-0.14952218174307336	MRPL42;WASHC4;KRAS;CDK17;UBE2N	-0.2367336962286702	0.4905690541869704	matched	71663847
ZFPM2	-0.18762306929840467	-0.23994029548299234	-0.2916853926354414	0.10248602268298157	-0.14976297812463013	chr8	0.028509393399933802	CPQ;NRG1;ASAP1;DLC1;TRAPPC9	-0.21613246269833847	1.342611548588719	matched	105318437
ZFTA	-0.838277871730603	-0.05858666249694788	-0.019828625341711537	0.15213720706890188	-0.07325493456883025	chr11	0.18301110401909804	AIP;TMEM134;B3GAT3;INTS5;BRMS1	-1.021288975749701	0.27545418728261506	matched	63768774
ZFYVE26	-0.1291934614027861	-0.0493525217171491	0.020037696458584192	0.08340019316867864	-0.17655720883493808	chr14	-0.11477697987568813	ARID4A;SAV1;ATL1;SOS2;STYX	-0.014416481527097957	0.46543390449883354	matched	67816589
ZMAT5	0.18081174017769452	0.07414386541631815	-0.10513955549214199	0.2546306416457141	0.020315576181433093	chr22	0.08772930514720087	MGAT3;CCDC134;PATZ1;CARD10;TEF	0.09308243503049365	0.3258575527540083	matched	29767006
ZMYM4	0.026243097355384215	-0.048672485038422364	0.13121773725499405	0.22049222692148596	-0.014210671322225421	chr1	-0.010970118602295645	PEX14;PHACTR4;USP48;EYA3;ZBTB40	0.03721321595767986	0.5023371883293284	matched	35268708
ZNF184	-0.16129773642147205	-0.8023093880693923	-0.20675064279916766	0.14212967563584566	-0.14713223506576556	chr6	-0.13869745990611548	HFE;PSMB9;BICRAL;CUL9;FRS3	-0.022600276515356565	2.4432110223968504	matched	27473104
ZNF24	-0.36478072318327737	-0.425268822883593	0.20645329606484497	-0.43854768801025945	0.21212284726338948	chr18	0.06627199087272101	MBD1;ACAA2;SEC11C;IER3IP1;IMPACT	-0.4310527140559984	1.0003688163925852	matched	35344419
ZNF253	-0.06956914981962292	-0.055631774369477194	-0.015368063639839447	0.02446774437741409	0.158189786021376	chr19	0.020794064495025383	ZNF793;ZNF570;ZNF585B;ZNF383;ZNF585A	-0.0903632143146483	0.17060832208725513	matched	19865881
ZNF274	-0.04361969870020932	0.06992347517721964	-0.10170670081664901	0.14779435847623812	0.115035745569259	chr19	-0.08710151420645254	MAP3K10;BRSK1;AKAP8;C19orf47;DEDD2	0.04348181550624322	0.21678837461484535	matched	58183060
ZNF329	-0.025524919060611495	-0.03858777589374662	0.06156613144240447	-0.03807286364561584	0.026077830181058026	chr19	0.006477472829082488	ZNF529;THAP8;ZFP82;BRSK1;NRTN	-0.03200239188969398	0.20546919819618245	matched	58150788
