tile_id	chrom	dlam_mCh	siScr_mCh	dlam_DNK	tss_count	pc1_GSM9401860	pc1_GSM9401861	pc1_GSM9401862	pc1_GSM9401863
chr13:106500000-107000000	chr13	-0.134935	-0.404717	-0.441837	0	-1.18529	-1.22829	-1.03654	-1.08158
chr13:107000000-107500000	chr13	0.102515	0.247462	-0.100531	2	-0.64329	-0.553347	-0.636127	-0.445485
chr13:107500000-108000000	chr13	-0.03559	0.61612	0.016518	0	-1.11687	-1.18107	-1.11679	-1.0763
chr13:108000000-108500000	chr13	-0.303836	0.222144	-0.246562	0	-1.35257	-1.3572	-1.41727	-1.40138
chr13:108500000-109000000	chr13	-0.298765	0.192911	-0.093953	4	-1.09556	-1.06438	-1.12622	-1.12189
chr13:109000000-109500000	chr13	-0.046755	-0.100122	-0.315729	1	-1.17097	-1.14887	-1.1724	-1.2597
chr13:109500000-110000000	chr13	-0.060617	-0.675808	-0.430225	0	-0.797358	-0.77459	-0.580379	-0.589501
chr13:110000000-110500000	chr13	-0.044204	-0.558128	-0.258958	1	-0.752312	-0.84901	-0.864291	-0.75974
chr13:110500000-111000000	chr13	-0.194209	-0.751291	-0.006863	2	-0.28384	-0.155201	-0.264068	-0.0793856
chr13:111000000-111500000	chr13	0.019348	-0.614017	-0.117297	4	1.10834	1.16722	1.0815	1.14926
chr13:111500000-112000000	chr13	-0.048163	-0.145775	-0.207306	3	1.08521	1.07236	1.00706	1.10008
chr13:112000000-112500000	chr13	0.015887	0.810016	0.075807	0	0.220549	0.0545316	0.102746	0.0863077
chr13:112500000-113000000	chr13	0.009683	0.902629	-0.000138	1	-0.0517198	-0.202445	-0.0856993	-0.123564
chr13:113000000-113500000	chr13	-0.223612	0.195567	0.119279	3	0.908327	0.77865	0.863933	0.818582
chr13:113500000-114000000	chr13	-0.165543	-0.366827	-0.001378	7	1.12697	1.08116	1.06667	1.17446
chr13:114000000-114500000	chr13	-0.176817	-0.637563	-0.055395	8	1.16813	1.13522	1.09231	1.24493
chr13:114500000-115000000	chr13	0.097419	-0.666016	0.001974	4	1.09647	1.13167	1.04179	1.12638
chr14:20000000-20500000	chr14	-0.038434	0.882778	0.382243	10	-1.26018	-1.26457	-1.31841	-1.26195
chr14:20500000-21000000	chr14	0.302994	0.07711	0.112465	17	-0.321295	-0.222799	-0.266308	-0.0569247
chr14:21000000-21500000	chr14	-0.158207	0.261468	0.131886	16	0.0754518	0.250453	0.0721114	-0.063646
chr14:21500000-22000000	chr14	-0.109592	-0.640989	-0.017147	15	0.982106	0.944508	0.998163	0.906208
chr14:22000000-22500000	chr14	0.134226	0.482191	0.139818	3	-0.758132	-0.626953	-0.787416	-0.793373
chr14:22500000-23000000	chr14	0.09933	-0.218508	-0.14984	0	0.159705	-0.0580935	-0.0822702	0.0606649
chr14:23000000-23500000	chr14	-0.182833	-0.578099	0.033531	14	1.16716	1.14237	1.11681	1.2265
chr14:23500000-24000000	chr14	0.06955	-0.442562	-0.095209	20	0.927641	0.938147	0.829412	0.894575
chr14:24000000-24500000	chr14	-0.086284	0.185166	0.205034	7	0.274451	0.337171	0.156273	0.195163
chr14:24500000-25000000	chr14	-0.30624	0.210426	0.106614	35	0.96941	1.04419	0.997203	1.09138
chr14:25000000-25500000	chr14	0.095689	0.589271	0.128464	3	-0.173996	-0.155109	-0.166434	-0.0107757
chr14:25500000-26000000	chr14	0.11244	0.849518	0.198347	1	-1.22477	-1.27048	-1.24917	-1.13215
chr14:26000000-26500000	chr14	0.406381	0.759618	0.292618	0	-1.38809	-1.39748	-1.40279	-1.40547
chr14:26500000-27000000	chr14	0.211407	0.272688	0.200871	0	-1.38319	-1.37931	-1.37833	-1.45312
chr14:27000000-27500000	chr14	0.035096	0.253645	0.333852	1	-1.39485	-1.37553	-1.36298	-1.42631
chr14:27500000-28000000	chr14	0.326546	0.362004	0.511987	0	-1.37578	-1.39705	-1.39494	-1.43147
chr14:28000000-28500000	chr14	0.262867	0.48436	0.259431	0	-1.33451	-1.4198	-1.38068	-1.37735
chr14:28500000-29000000	chr14	0.379803	0.245898	0.213523	0	-1.37648	-1.41051	-1.42025	-1.41312
chr14:29000000-29500000	chr14	-0.08991	0.46473	0.329168	1	-1.2914	-1.30035	-1.32039	-1.21493
chr14:29500000-30000000	chr14	-0.167744	0.630055	0.251478	0	-1.32651	-1.30858	-1.33198	-1.32303
chr14:30000000-30500000	chr14	-0.060093	0.447933	-0.121088	1	-1.34573	-1.37586	-1.32091	-1.23888
chr14:30500000-31000000	chr14	-0.150872	0.718526	0.083692	0	-0.986958	-0.945322	-0.67018	-0.693853
chr14:31000000-31500000	chr14	-0.066894	-0.729018	-0.233735	5	0.561465	0.504258	0.806917	0.649989
chr14:31500000-32000000	chr14	-0.058034	-1.09778	-0.089047	4	0.935586	0.993112	0.944151	0.977954
chr14:32000000-32500000	chr14	-0.206709	-0.472586	-0.131026	1	-0.75498	-0.636705	-0.500483	-0.52407
chr14:32500000-33000000	chr14	0.061692	-1.12704	0.049058	2	-1.11534	-1.10715	-1.11459	-0.950507
chr14:33000000-33500000	chr14	0.118841	-0.922907	0.127442	1	-1.34527	-1.37898	-1.36216	-1.45264
chr14:33500000-34000000	chr14	-0.178391	-0.535445	-0.155435	0	-1.3791	-1.38445	-1.37326	-1.46088
chr14:34000000-34500000	chr14	-0.181145	-0.307202	-0.164604	1	-1.28882	-1.3036	-1.29846	-1.32503
chr14:34500000-35000000	chr14	-0.055933	-0.321274	-0.406532	1	-0.707623	-0.635322	-0.548336	-0.360335
chr14:35000000-35500000	chr14	-0.013737	-0.850203	0.015815	5	1.01795	1.01617	0.963869	1.0227
chr14:35500000-36000000	chr14	-0.317433	-0.431785	-0.328855	5	0.96429	0.95208	0.954788	1.01936
chr14:36000000-36500000	chr14	-0.119664	-0.024185	0.006814	3	0.426194	0.404161	0.438332	0.271115
chr14:36500000-37000000	chr14	0.355045	0.769573	0.002315	3	-1.04179	-1.06506	-1.02706	-0.984587
chr14:37000000-37500000	chr14	-0.085441	0.888041	0.1326	2	-1.20114	-1.23412	-1.32434	-1.23313
chr14:37500000-38000000	chr14	-0.19851	0.559044	-0.009362	2	-1.3428	-1.35049	-1.37186	-1.41702
chr14:38000000-38500000	chr14	0.046232	0.685547	0.221341	2	-1.37492	-1.36174	-1.40135	-1.40403
chr14:38500000-39000000	chr14	-0.148293	0.501047	0.246954	2	-1.37468	-1.37504	-1.36485	-1.37897
chr14:39000000-39500000	chr14	0.246539	0.702081	0.33654	0	-1.29973	-1.28438	-1.32348	-1.33731
chr14:39500000-40000000	chr14	-0.141309	-0.261867	0.23023	6	0.30784	0.284274	0.42062	0.458119
chr14:40000000-40500000	chr14	0.059622	0.873117	-0.054592	0	-0.983528	-0.967159	-1.06906	-1.17066
chr14:40500000-41000000	chr14	0.173627	0.472345	0.433738	0	-1.06959	-1.1622	-1.28779	-1.3128
chr14:41000000-41500000	chr14	0.134282	0.124797	0.537859	0	-1.30742	-1.35467	-1.37262	-1.34374
chr14:41500000-42000000	chr14	-0.017039	0.250464	0.446997	0	-1.33551	-1.3559	-1.34009	-1.33264
chr14:42000000-42500000	chr14	-0.115142	-0.169683	0.178645	1	-1.11855	-1.10094	-1.24491	-1.29872
chr14:42500000-43000000	chr14	-0.139278	0.056767	0.25976	0	-0.123932	-0.0927678	-0.270837	-0.295452
chr14:43000000-43500000	chr14	-0.008813	-0.08673	0.216852	0	-0.374098	-0.572262	-1.03636	-0.953011
chr14:43500000-44000000	chr14	0.381859	0.15719	0.500825	0	-0.849658	-0.879357	-1.32746	-1.41915
chr14:44000000-44500000	chr14	0.142882	0.435789	0.249544	0	-1.21318	-1.21187	-1.34251	-1.38463
chr14:44500000-45000000	chr14	0.21113	0.122647	0.462124	1	-1.32259	-1.36251	-1.35206	-1.42763
chr14:45000000-45500000	chr14	0.010093	0.222993	0.027703	3	-0.722427	-0.78922	-0.821027	-0.749875
chr14:45500000-46000000	chr14	0.139078	0.341079	0.253609	4	-0.4439	-0.540109	-0.373874	-0.328281
chr14:46000000-46500000	chr14	0.195253	0.635166	0.451414	0	-1.35401	-1.37975	-1.39136	-1.39294
chr14:46500000-47000000	chr14	0.116968	0.461698	0.436782	0	-1.37646	-1.3792	-1.37943	-1.40629
chr14:47000000-47500000	chr14	0.175213	0.426539	0.382629	1	-1.29329	-1.34653	-1.33053	-1.37446
chr14:47500000-48000000	chr14	0.174131	0.182567	0.192898	0	-1.3468	-1.35297	-1.35175	-1.40481
chr14:48000000-48500000	chr14	0.278685	0.437824	0.467309	1	-1.36495	-1.35354	-1.3254	-1.33326
chr14:48500000-49000000	chr14	0.235338	0.21576	0.800851	0	-1.37895	-1.36235	-1.36256	-1.36532
chr14:49000000-49500000	chr14	0.111842	0.431396	0.496993	0	-1.35983	-1.36118	-1.38877	-1.40893
chr14:49500000-50000000	chr14	0.213487	1.05729	0.020381	0	-1.33025	-1.31347	-1.26631	-1.37343
chr14:50000000-50500000	chr14	0.240702	-0.951892	-0.078552	10	0.888269	0.904758	0.932935	0.994603
chr14:50500000-51000000	chr14	0.058813	-1.20606	0.021561	6	1.05423	1.05151	1.13054	1.1211
chr14:51000000-51500000	chr14	-0.213487	-1.01526	-0.280514	5	0.805782	0.674952	0.805958	0.756861
chr14:51500000-52000000	chr14	-0.047948	-0.91729	-0.220591	2	-0.439449	-0.431463	-0.456579	-0.289834
chr14:52000000-52500000	chr14	0.153126	-1.15496	0.02691	3	0.011481	-0.0531	0.106789	-0.00494316
chr14:52500000-53000000	chr14	-0.011915	-0.722932	-0.145452	3	-0.837782	-0.752707	-0.745019	-0.748199
chr14:53000000-53500000	chr14	0.256193	-1.32395	-0.073062	7	0.754203	0.734161	0.851131	0.688671
chr14:53500000-54000000	chr14	-0.096508	-0.695395	-0.205252	1	0.00659664	-0.127898	0.0412374	0.125701
chr14:54000000-54500000	chr14	0.034358	-0.961736	0.040162	1	-1.08689	-0.955461	-0.897393	-0.776106
chr14:54500000-55000000	chr14	-0.129887	-0.919759	-0.123648	4	-0.132149	-0.148965	-0.0629165	-0.130432
chr14:55000000-55500000	chr14	-0.00508	-0.911107	-0.156847	4	0.641418	0.632038	0.606934	0.633632
chr14:55500000-56000000	chr14	-0.173387	-0.707038	-0.025266	6	0.856466	0.7952	0.811325	0.840808
chr14:56000000-56500000	chr14	0.045034	-0.051602	0.048688	1	-0.692685	-0.702523	-0.7655	-0.702097
chr14:56500000-57000000	chr14	-0.259901	0.396822	-0.027238	1	-1.14282	-1.22425	-1.26825	-1.11808
chr14:57000000-57500000	chr14	0.00774	0.760498	0.32463	2	-1.1632	-1.13897	-1.26398	-1.24975
chr14:57500000-58000000	chr14	0.008515	0.428157	0.344666	4	-0.817912	-0.980292	-0.918903	-0.808565
chr14:58000000-58500000	chr14	0.085339	1.37118	-0.033469	1	-1.37453	-1.32529	-1.33071	-1.39214
chr14:58500000-59000000	chr14	-0.131025	-0.637639	-0.115394	7	0.38046	0.438634	0.422304	0.29752
chr14:59000000-59500000	chr14	-0.217924	-0.47584	-0.359485	1	0.197761	-0.0482281	0.120032	0.0474428
chr14:59500000-60000000	chr14	0.017438	-0.736441	-0.078437	4	0.460102	0.274503	0.305524	0.301701
chr14:60000000-60500000	chr14	-0.147916	0.925553	0.319259	3	-1.18432	-1.226	-1.22254	-1.27939
chr14:60500000-61000000	chr14	-0.095479	0.082737	0.024651	5	0.0816496	0.0404565	0.205281	0.257312
chr14:61000000-61500000	chr14	-0.201566	-0.255096	-0.172619	5	0.569796	0.405313	0.524593	0.530763
chr14:61500000-62000000	chr14	-0.004751	-0.166681	-0.06411	2	0.131614	0.207383	0.120044	-0.0853981
chr14:62000000-62500000	chr14	0.105041	-0.615467	-0.036728	3	-0.112898	-0.129741	-0.0490359	0.110853
chr14:62500000-63000000	chr14	-0.1699	0.674621	0.010776	0	-1.31474	-1.33198	-1.31435	-1.26806
chr14:63000000-63500000	chr14	0.275466	0.469415	0.109368	0	-1.34812	-1.3933	-1.40512	-1.30395
chr14:63500000-64000000	chr14	-0.044584	0.163815	-0.039822	3	-0.606971	-0.634939	-0.590721	-0.641058
chr14:64000000-64500000	chr14	0.045073	-0.529494	-0.32052	4	1.01939	1.01882	1.08037	1.00615
chr14:64500000-65000000	chr14	0.009643	-0.458505	-0.154595	5	1.12022	1.08297	1.14924	1.13032
chr14:65000000-65500000	chr14	0.023525	-0.539705	-0.21877	8	1.03943	1.03904	0.952064	0.992823
chr14:65500000-66000000	chr14	-0.125831	-0.310674	-0.101271	2	1.19856	1.18102	1.15889	1.12781
chr14:66000000-66500000	chr14	-0.15747	0.142742	-0.177798	0	0.768405	0.743134	0.6584	0.509916
chr14:66500000-67000000	chr14	0.059303	0.609622	-0.050677	2	0.0496402	0.102865	-0.21551	-0.0173959
chr14:67000000-67500000	chr14	-0.161085	0.101644	-0.019244	0	0.668484	0.581077	0.620655	0.496255
chr14:67500000-68000000	chr14	-0.141973	-0.309967	0.021711	6	1.01806	1.0028	0.950954	1.00109
chr14:68000000-68500000	chr14	0.089773	-1.01365	0.160801	8	1.25685	1.23447	1.16133	1.25078
chr14:68500000-69000000	chr14	0.092715	-1.16012	0.317263	0	1.23352	1.12505	1.19365	1.23947
chr14:69000000-69500000	chr14	-0.05198	-0.744518	0.111257	2	1.05984	1.05024	0.938808	1.11452
chr14:69500000-70000000	chr14	0.22631	-1.03348	-0.025565	6	1.29873	1.25389	1.27877	1.18706
chr14:70000000-70500000	chr14	-0.104314	0.209769	-0.334868	5	0.983858	1.05158	1.04752	1.01552
chr14:70500000-71000000	chr14	0.31945	0.625723	0.010874	4	0.812737	0.748736	0.819094	0.618484
chr14:71000000-71500000	chr14	0.014734	-0.321433	-0.317394	5	1.24776	1.33661	1.27581	1.25658
chr14:71500000-72000000	chr14	0.181789	-0.939338	-0.023377	1	1.17981	1.17137	1.19442	1.17839
chr14:72000000-72500000	chr14	0.089423	-0.270428	0.029254	1	1.11769	1.10999	1.16103	1.11916
chr14:72500000-73000000	chr14	0.047195	0.507111	0.010036	0	0.88133	0.961399	0.86121	0.841926
chr14:73000000-73500000	chr14	-0.244723	-0.326509	-0.105393	3	1.35858	1.27284	1.33818	1.3565
chr14:73500000-74000000	chr14	0.037189	-0.926386	-0.046612	5	1.32141	1.32572	1.30463	1.31979
chr14:74000000-74500000	chr14	0.105921	-0.981875	0.109629	14	1.311	1.28238	1.26486	1.39287
chr14:74500000-75000000	chr14	0.022117	-0.755636	-0.163218	8	1.19793	1.18401	1.1954	1.19728
chr14:75000000-75500000	chr14	0.035157	-0.864992	-0.213264	9	1.29831	1.30796	1.27756	1.30796
chr14:75500000-76000000	chr14	-0.126084	-0.688249	-0.049062	8	1.31811	1.26949	1.30529	1.33357
chr14:76000000-76500000	chr14	-0.090304	-0.571974	-0.163404	5	1.27757	1.23348	1.18745	1.22924
chr14:76500000-77000000	chr14	-0.326228	0.431631	-0.336076	2	1.04954	1.01727	1.00462	1.12315
chr14:77000000-77500000	chr14	-0.024189	0.101053	-0.108169	4	1.12661	1.10109	1.10434	1.11228
chr14:77500000-78000000	chr14	-0.1939	-0.070568	-0.378914	12	1.07391	1.07287	1.07968	1.0423
chr14:78000000-78500000	chr14	0.075355	0.565616	-0.092648	5	0.448926	0.459297	0.48632	0.534803
chr14:78500000-79000000	chr14	0.154714	1.44049	0.210627	1	-0.814512	-0.832885	-0.865701	-0.818261
chr14:79000000-79500000	chr14	0.062001	0.938614	0.186756	0	-1.10862	-1.13855	-1.16305	-1.19849
chr14:79500000-80000000	chr14	0.022463	0.257706	0.041285	0	-1.31023	-1.32568	-1.31768	-1.3917
chr14:80000000-80500000	chr14	-0.057895	0.307744	0.183921	0	-1.32033	-1.31883	-1.31444	-1.40496
chr14:80500000-81000000	chr14	-0.055101	0.321358	-0.003001	1	-1.3141	-1.30355	-1.26425	-1.41275
chr14:81000000-81500000	chr14	0.011831	0.124831	-0.134997	2	-0.890679	-0.902508	-0.852441	-0.720919
chr14:81500000-82000000	chr14	-0.068014	0.88935	-0.089484	2	-0.393374	-0.367794	-0.345925	-0.281251
chr14:82000000-82500000	chr14	0.217193	1.12673	0.252156	1	-1.30063	-1.31027	-1.30302	-1.33793
chr14:82500000-83000000	chr14	0.337041	0.845132	0.46249	0	-1.30145	-1.29944	-1.32139	-1.23544
chr14:83000000-83500000	chr14	0.237797	0.561323	0.364438	0	-1.33272	-1.34728	-1.28768	-1.33155
chr14:83500000-84000000	chr14	-0.101751	-0.291848	0.114285	0	-1.31895	-1.32539	-1.36119	-1.34102
chr14:84000000-84500000	chr14	-0.130349	-0.294526	-0.21893	0	-1.29022	-1.29232	-1.28586	-1.31776
chr14:84500000-85000000	chr14	0.024457	-0.486403	0.00635	0	-1.30246	-1.32964	-1.3095	-1.27249
chr14:85000000-85500000	chr14	0.315615	-0.389549	0.183453	0	-1.27125	-1.31789	-1.31286	-1.39289
chr14:85500000-86000000	chr14	-0.077936	-0.515261	-0.04403	1	-1.30382	-1.33905	-1.34804	-1.35665
chr14:86000000-86500000	chr14	0.084884	0.222734	0.249295	0	-1.29809	-1.25763	-1.27236	-1.25089
chr14:86500000-87000000	chr14	0.342796	0.616576	0.617626	0	-1.34887	-1.3828	-1.32067	-1.34636
chr14:87000000-87500000	chr14	0.030387	0.329397	0.300278	0	-1.36613	-1.31424	-1.35102	-1.36621
chr14:87500000-88000000	chr14	0.525101	0.713664	0.381532	0	-1.03607	-1.03602	-1.06938	-0.991797
chr14:88000000-88500000	chr14	0.065767	1.12892	0.262434	2	-1.1319	-1.1895	-1.19243	-1.16276
chr14:88500000-89000000	chr14	0.124492	0.963778	-0.003456	2	-0.975151	-1.02047	-1.03657	-0.941854
chr14:89000000-89500000	chr14	-0.21686	0.04581	-0.101983	4	-0.638307	-0.638032	-0.74821	-0.774238
chr14:89500000-90000000	chr14	-0.26265	-0.004479	-0.144503	1	0.305914	0.271151	0.269942	0.441939
chr14:90000000-90500000	chr14	-0.357012	-0.392243	-0.037364	2	-0.0525028	-0.024208	-0.0746664	-0.0588287
chr14:90500000-91000000	chr14	-0.203382	-0.130483	-0.221511	4	-0.0974674	0.0453649	-0.135108	-0.140138
chr14:91000000-91500000	chr14	-0.258236	-0.101014	-0.255569	1	0.427639	0.359134	0.384587	0.328906
chr14:91500000-92000000	chr14	-0.326564	0.1949	-0.252541	5	1.04885	1.09809	1.02189	1.09271
chr14:92000000-92500000	chr14	0.019423	0.513918	0.085782	3	0.207922	0.239272	0.188549	0.316131
chr14:92500000-93000000	chr14	-0.247863	0.458355	-0.247938	6	1.00413	1.01789	0.84231	0.860984
chr14:93000000-93500000	chr14	-0.11338	0.297513	-0.24944	3	1.06126	1.00291	0.969022	0.803233
chr14:93500000-94000000	chr14	-0.021914	0.43722	0.020483	8	1.05514	0.979142	1.00301	0.974547
chr14:94000000-94500000	chr14	-0.03384	1.26151	0.161765	5	0.564518	0.476912	0.402864	0.432727
chr14:94500000-95000000	chr14	0.175964	0.98267	0.432118	11	-0.00139822	-0.0246758	-0.137947	-0.19021
chr14:95000000-95500000	chr14	0.245414	1.11084	0.019133	4	-0.175348	-0.192931	-0.353569	-0.313807
chr14:95500000-96000000	chr14	-0.178808	0.853576	-0.001149	3	0.949635	0.901894	0.920694	1.00126
chr14:96000000-96500000	chr14	0.027807	1.26472	-0.130686	4	0.354154	0.352756	0.184277	0.312977
chr14:96500000-97000000	chr14	-0.297612	0.342742	-0.164478	7	1.08422	1.05041	1.08151	1.04645
chr14:97000000-97500000	chr14	0.189476	1.01793	0.147313	1	0.862963	0.860689	0.774473	0.721921
chr14:97500000-98000000	chr14	-0.067927	1.25755	-0.028175	0	0.549138	0.653524	0.111849	0.306315
chr14:98000000-98500000	chr14	-0.027234	1.30614	0.112864	0	0.153095	0.103964	-0.445679	-0.255071
chr14:98500000-99000000	chr14	0.29136	1.10313	0.079401	0	0.720689	0.691598	0.654564	0.656984
chr14:99000000-99500000	chr14	0.12715	1.14393	-0.143538	0	0.511177	0.317507	-0.108583	-0.136464
chr14:99500000-100000000	chr14	-0.19037	0.636435	0.060632	3	0.629137	0.540705	0.39417	0.517526
chr14:100000000-100500000	chr14	-0.310971	-0.284919	-0.023682	4	0.757004	0.886223	0.873553	0.800478
chr14:100500000-101000000	chr14	-0.203903	-0.259557	-0.055693	7	0.882588	1.0033	0.970061	1.0255
chr14:101000000-101500000	chr14	-0.127695	-0.003683	0.042467	4	-0.182495	-0.175741	-0.284279	-0.160814
chr14:101500000-102000000	chr14	-0.378472	0.482695	0.039943	0	-0.365395	-0.45684	-0.521361	-0.300236
chr14:102000000-102500000	chr14	-0.114735	-0.527941	0.034739	3	0.922718	0.859048	0.998164	0.900962
chr14:102500000-103000000	chr14	0.006192	-0.798685	-0.108662	7	1.18025	1.19627	1.16118	1.15001
chr14:103000000-103500000	chr14	-0.138319	-0.859987	-0.056246	3	1.30722	1.19806	1.23522	1.16129
chr14:103500000-104000000	chr14	-0.021504	-0.974299	0.128796	8	1.23519	1.24077	1.16888	1.30065
chr14:104000000-104500000	chr14	-0.103096	-0.631565	-0.05293	9	0.982908	1.08218	1.09723	0.928893
chr14:104500000-105000000	chr14	-0.314419	0.316753	0.039125	2	0.451929	0.494128	0.310436	0.318716
chr14:105000000-105500000	chr14	-0.324781	-0.091635	0.128221	12	1.07663	1.03355	0.962746	1.05169
chr14:105500000-106000000	chr14	-0.518931	0.090484	0.269416	12	1.01105	0.960249	1.05929	1.11299
chr14:106000000-106500000	chr14	-0.037931	0.957127	0.514589	0	0.903938	0.950567	0.664358	0.751954
chr14:106500000-107000000	chr14	0.27006	0.68966	0.306219	0	0.724459	0.847588	0.78056	0.578069
chr14:107000000-107349540	chr14	0.419456	1.10989	0.182871	0	0.683937	0.75679	0.730206	0.590212
chr15:22500000-23000000	chr15	-0.084764	0.129704	-0.297369	3	-0.404379	-0.393016	-0.465021	-0.530077
chr15:23000000-23500000	chr15	0.020068	-0.30384	-0.203689	3	0.262295	0.287281	0.307642	0.383446
chr15:23500000-24000000	chr15	0.265464	0.831213	-0.049338	6	-1.37096	-1.32215	-1.36225	-1.45795
chr15:24000000-24500000	chr15	0.247291	0.732053	0.253087	0	-1.2755	-1.30221	-1.36076	-1.45904
chr15:24500000-25000000	chr15	0.225549	0.783182	0.175657	1	-1.3646	-1.30404	-1.41815	-1.50367
chr15:25000000-25500000	chr15	0.078529	0.166955	-0.013221	1	-1.34002	-1.24414	-1.26154	-1.29871
chr15:25500000-26000000	chr15	0.26883	0.093072	0.330902	1	-0.916395	-0.848164	-1.14792	-0.838136
chr15:26000000-26500000	chr15	0.050819	0.676867	0.068475	1	-1.50884	-1.53825	-1.51001	-1.60004
chr15:26500000-27000000	chr15	-0.074473	0.85332	0.378806	0	-1.37124	-1.40852	-1.37796	-1.53868
chr15:27000000-27500000	chr15	0.121469	0.551824	0.113176	3	-1.4133	-1.29817	-1.39237	-0.960514
chr15:27500000-28000000	chr15	-0.01276	0.635833	0.142621	0	-1.41596	-1.3676	-1.41661	-1.47302
chr15:28000000-28500000	chr15	-0.12078	0.488277	-0.099013	1	-1.34047	-1.36978	-1.41064	-1.32685
chr15:29000000-29500000	chr15	-0.454307	0.369638	-0.229849	2	-1.16972	-1.35118	-1.08588	-1.41522
chr15:29500000-30000000	chr15	0.006897	0.050607	0.130034	2	-1.08979	-1.02703	-0.849418	-0.695136
chr15:30000000-30500000	chr15	0.049612	-0.932455	-0.149797	3	-1.49638	-1.5157	-1.54389	-1.64803
chr15:31000000-31500000	chr15	-0.236652	0.105471	-0.199825	3	1.03591	0.972389	0.862905	0.742059
chr15:31500000-32000000	chr15	-0.20561	0.636884	-0.212099	1	0.824475	0.8124	0.792002	0.716107
chr15:32000000-32500000	chr15	-0.042608	0.922424	0.012986	2	-1.2292	-1.36855	-1.41453	-1.30951
chr15:33000000-33500000	chr15	-0.192182	-0.523221	-0.016417	2	-1.07345	-0.979561	-0.942146	-1.11659
chr15:33500000-34000000	chr15	-0.343555	0.558379	-0.147258	1	-1.39112	-1.42352	-1.41304	-1.41724
chr15:34000000-34500000	chr15	-0.196559	-0.300255	-0.104636	4	-0.402586	-0.42118	-0.405502	-0.437214
chr15:34500000-35000000	chr15	-0.113012	-0.687411	0.1156	8	0.503262	0.515611	0.411582	0.637436
chr15:35000000-35500000	chr15	-0.325323	-0.733522	-0.07398	5	0.10293	0.168678	0.0635624	-0.0482721
chr15:35500000-36000000	chr15	-0.152452	-1.11755	-0.07632	1	-0.203788	-0.147091	0.0585884	-0.106126
chr15:36000000-36500000	chr15	-0.126739	-0.897497	-0.008697	0	-1.26269	-1.30229	-1.33526	-1.18421
chr15:36500000-37000000	chr15	-0.109009	-1.31866	0.090604	1	-0.897235	-0.827967	-0.921825	-0.789996
chr15:37000000-37500000	chr15	-0.095207	-1.35312	0.117197	1	-0.582207	-0.678122	-0.441525	-0.548548
chr15:37500000-38000000	chr15	0.092081	-0.566053	0.053097	0	-1.532	-1.51321	-1.52287	-1.58545
chr15:38000000-38500000	chr15	-0.054375	-0.982794	-0.158009	1	-1.27517	-1.25936	-1.32686	-1.3194
chr15:38500000-39000000	chr15	0.090414	-1.29621	0.009432	3	-0.247464	-0.429469	-0.331931	-0.461468
chr15:39000000-39500000	chr15	-0.025601	-1.13295	0.006591	0	-1.50498	-1.50697	-1.55427	-1.54738
