tile_id	chrom	start	siScr_mCh	dlam_mCh	siScr_DNK	dlam_DNK	tss_count	pc1_cm_base	dpc1_cm_r225x	pc1_lcl_base	dpc1_lcl_ko	lfc_ipsc_silmna	n_genes_ipsc	lfc_cm_h222p	n_genes_cm	cpg_n	gap_frac	giemsa	arm_pos	gc
chr17:83000000-83500000	chr17	83000000	-0.703346	0.193202	-0.734663	0.0146694	2	nan	nan	nan	nan	nan	1	nan	1	26	0.02	0	0.999867	0.533115
chr18:0-500000	chr18	0	nan	nan	nan	nan	3	1.18384	-0.0144463	0.664796	0.00884117	-0.00828159	3	0.0404724	2	8	0.02	0	0.983766	0.422862
chr18:500000-1000000	chr18	500000	nan	nan	nan	nan	7	0.885794	0.136161	0.630573	-0.0301993	0.10367	5	0.0786033	5	8	0	0	0.951299	0.422348
chr18:1000000-1500000	chr18	1000000	nan	nan	nan	nan	0	-0.490526	0.213293	-1.17797	-0.0636841	nan	0	nan	0	0	0	0	0.918831	0.371537
chr18:1500000-2000000	chr18	1500000	nan	nan	nan	nan	0	-0.50969	0.233179	-1.26298	0.130888	nan	0	nan	0	0	0	0	0.886364	0.360916
chr18:2000000-2500000	chr18	2000000	nan	nan	nan	nan	0	-0.345329	0.385695	-1.08887	0.155712	nan	0	nan	0	0	0	0	0.853896	0.378207
chr18:2500000-3000000	chr18	2500000	nan	nan	nan	nan	4	0.870155	0.314356	1.29566	0.050742	-0.0136815	4	-0.0067591	4	5	0	0	0.821429	0.403948
chr18:3000000-3500000	chr18	3000000	-0.654008	0.125088	-0.513788	-0.0955149	5	1.37359	0.0748712	1.39716	0.0505258	0.0719652	5	-0.0208844	5	7	0	0.5	0.788961	0.417495
chr18:3500000-4000000	chr18	3500000	-0.145863	-0.137543	0.0249603	-0.342253	0	1.03107	0.0659363	0.652734	-0.0535464	nan	0	nan	0	3	0	0.5	0.756494	0.41395
chr18:4000000-4500000	chr18	4000000	0.986839	0.30027	0.820888	0.414251	1	0.539353	-0.146116	0.470666	0.339848	nan	1	nan	1	1	0	0.5	0.724026	0.376322
chr18:4500000-5000000	chr18	4500000	1.09853	0.201668	1.05199	0.271402	0	-0.0744702	-0.237004	0.444992	0.104373	nan	0	nan	0	0	0	0.5	0.691558	0.3765
chr18:5000000-5500000	chr18	5000000	0.992897	0.0337168	0.796771	0.155398	2	0.410982	-0.380343	-0.678642	0.243086	nan	1	nan	1	4	0	0.5	0.659091	0.391194
chr18:5500000-6000000	chr18	5500000	0.55791	0.157959	0.54492	0.0786888	2	0.994609	-0.186628	-0.883024	0.100814	-0.17265	2	-0.134423	2	4	0	0.5	0.626623	0.404199
chr18:6000000-6500000	chr18	6000000	0.52597	0.0989354	0.486543	0.170546	1	1.02823	0.0236149	-0.800269	0.455241	nan	1	nan	1	2	0	0.5	0.594156	0.396733
chr18:6500000-7000000	chr18	6500000	0.337538	-0.0271441	0.420776	-0.216955	1	1.0271	0.28764	-0.977191	-0.00238027	nan	1	nan	1	3	0	0.5	0.561688	0.403408
chr18:7000000-7500000	chr18	7000000	0.242482	-0.245411	0.0240572	-0.255412	2	1.00429	0.215707	-0.828814	0.0552641	nan	1	nan	1	2	0	0	0.529221	0.435287
chr18:7500000-8000000	chr18	7500000	-0.452585	-0.114934	-0.426698	-0.342903	1	1.0799	0.0406573	-0.855878	0.0360807	nan	1	nan	1	1	0	0	0.496753	0.400058
chr18:8000000-8500000	chr18	8000000	-0.0755651	-0.368063	-0.439625	-0.184217	0	1.07519	-0.0598509	-0.662243	0.024979	nan	0	nan	0	1	0	0	0.464286	0.413548
chr18:8500000-9000000	chr18	8500000	-0.70698	0.0460763	-0.6711	-0.279775	2	1.32056	-0.0791094	0.912876	-0.134932	-0.231233	2	0.168425	2	6	0	0.25	0.431818	0.439175
chr18:9000000-9500000	chr18	9000000	-1.26414	0.200864	-1.02516	-0.205964	4	1.34546	0.0135792	1.40752	0.0308413	0.0598446	4	0.0473101	3	5	0	0.25	0.399351	0.399354
chr18:9500000-10000000	chr18	9500000	-1.07724	-0.0455411	-1.01184	-0.00704751	4	1.36533	0.100565	1.22841	0.082603	0.0058892	3	-0.011313	3	3	0	0.25	0.366883	0.423852
chr18:10000000-10500000	chr18	10000000	-0.339668	-0.0219512	-0.713956	0.0126524	1	1.19031	0.0559123	0.377886	-0.0063093	nan	1	nan	1	5	0	0.25	0.334416	0.437659
chr18:10500000-11000000	chr18	10500000	-0.280716	-0.175217	-0.424212	-0.104869	1	1.02497	-0.0389729	1.23169	0.067556	nan	1	nan	1	4	0	0.25	0.301948	0.415935
chr18:11000000-11500000	chr18	11000000	-0.410801	-0.107528	-0.337946	-0.327476	1	0.841364	0.07312	1.13806	-0.13672	nan	1	nan	1	1	0	0	0.269481	0.399719
chr18:11500000-12000000	chr18	11500000	-0.36835	-0.110219	-0.373828	-0.228975	5	1.42524	0.104616	0.800996	-0.0678007	0.0204193	4	0.0790709	4	7	0	0	0.237013	0.445363
chr18:12000000-12500000	chr18	12000000	-0.600568	-0.21708	-0.799303	0.0604757	5	1.36704	0.154142	1.25674	-0.0272404	-0.064335	3	0.0261172	3	14	0	0	0.204545	0.450336
chr18:12500000-13000000	chr18	12500000	-1.08059	0.173698	-0.899216	-0.0922621	6	1.51215	0.0110232	1.37744	0.0920061	0.0754915	6	0.0334549	6	8	0	0	0.172078	0.42376
chr18:13000000-13500000	chr18	13000000	0.089345	-0.0911054	-0.0534123	-0.224747	1	1.03412	0.0592945	0.89594	0.0418761	nan	1	nan	1	5	0	0	0.13961	0.445882
chr18:13500000-14000000	chr18	13500000	0.536026	0.0102664	0.387581	-0.1551	4	0.771545	0.162511	0.66791	0.0853268	-0.146958	2	-0.0552451	2	6	0	0	0.107143	0.432708
chr18:14000000-14500000	chr18	14000000	0.968742	-0.104926	0.621618	0.301464	1	-0.0208186	0.0720843	-0.236334	-0.076693	nan	1	nan	1	9	0	0	0.0746753	0.42046
chr18:14500000-15000000	chr18	14500000	0.836399	0.0119324	0.748537	0.42562	2	-0.223963	-0.0649599	-0.83809	-0.0454997	nan	1	nan	0	2	0	0	0.0422078	0.391311
chr18:15000000-15500000	chr18	15000000	0.711654	0.3816	0.687462	0.608834	0	nan	nan	-0.776113	0.0313394	nan	0	nan	0	3	0.1	0	0.00974026	0.379153
chr18:15500000-16000000	chr18	15500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	0.005734	nan	0	0.396753
chr18:16000000-16500000	chr18	16000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	0	nan	0	0.396666
chr18:16500000-17000000	chr18	16500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	0	nan	0	0.396629
chr18:17000000-17500000	chr18	17000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	0	nan	0	0.396951
chr18:17500000-18000000	chr18	17500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	0	nan	0	0.396786
chr18:18000000-18500000	chr18	18000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	0	nan	0	0.396776
chr18:18500000-19000000	chr18	18500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	0	nan	0	0.396568
chr18:19000000-19500000	chr18	19000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	0	nan	0	0.396165
chr18:19500000-20000000	chr18	19500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	0	nan	0	0.396295
chr18:20000000-20500000	chr18	20000000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	0	nan	0	0.396235
chr18:20500000-21000000	chr18	20500000	nan	nan	nan	nan	0	nan	nan	nan	nan	nan	0	nan	0	0	0.116228	nan	0	0.387407
chr18:21000000-21500000	chr18	21000000	-0.414893	0.144845	-0.287941	-0.0193678	2	0.412745	0.0578369	0.00471163	-0.0449649	-0.26273	2	-0.163503	2	2	0	nan	0	0.397597
chr18:21500000-22000000	chr18	21500000	-0.838569	0.00522821	-0.660408	-0.201531	4	1.12109	0.0511154	1.08444	0.0711146	0.0376947	4	-0.0467651	4	5	0	0	0.00424641	0.411971
chr18:22000000-22500000	chr18	22000000	-0.719728	-0.0685222	-0.743266	-0.300889	2	1.15024	0.137293	-0.629164	0.019112	nan	1	nan	1	4	0	0	0.0127392	0.430632
chr18:22500000-23000000	chr18	22500000	-1.01651	-0.0250831	-0.981252	-0.233774	1	1.22517	0.0456749	-0.109553	0.0745795	nan	1	nan	1	2	0	0	0.021232	0.388281
chr18:23000000-23500000	chr18	23000000	-0.564976	-0.228851	-0.670847	-0.292136	3	1.3721	0.025091	1.21131	0.0400508	0.10228	2	0.0121228	2	3	0	0	0.0297249	0.450056
chr18:23500000-24000000	chr18	23500000	-0.81148	-0.191485	-0.956515	-0.267267	4	1.27756	0.0820242	1.10297	-0.0520616	0.0228541	4	-0.0585791	4	5	0	0	0.0382177	0.431286
chr18:24000000-24500000	chr18	24000000	-0.630401	-0.0602751	-0.655833	-0.142012	5	0.790383	0.183052	0.59579	-0.309554	0.111837	4	0.0242786	4	5	0	0	0.0467105	0.412814
chr18:24500000-25000000	chr18	24500000	-0.0632805	-0.126995	-0.115276	-0.399867	0	0.439748	-0.206385	-1.03301	0.0462423	nan	0	nan	0	0	0	0	0.0552033	0.412715
chr18:25000000-25500000	chr18	25000000	-0.387916	-0.447395	-0.411493	-0.267435	1	0.308413	0.115292	-1.11624	0.0814891	nan	1	nan	1	1	0	0	0.0636961	0.388467
chr18:25500000-26000000	chr18	25500000	-0.257877	-0.281911	-0.383048	-0.29889	0	0.121927	-0.333267	-0.532001	-0.0908859	nan	0	nan	0	0	0	0	0.0721889	0.392827
chr18:26000000-26500000	chr18	26000000	-0.0623302	-0.00984029	0.1714	-0.523008	3	0.044933	0.0742038	1.30305	0.036003	-0.0264015	2	nan	1	3	0	0	0.0806818	0.392594
chr18:26500000-27000000	chr18	26500000	0.407769	0.174999	0.414598	-0.0774912	2	0.16937	-0.0285626	1.10011	0.0911476	nan	1	-0.0519287	2	3	0	0	0.0891746	0.409265
chr18:27000000-27500000	chr18	27000000	0.533554	0.157448	0.615836	-0.08195	1	-0.62847	-0.108481	-0.836614	0.0155705	nan	0	nan	0	1	0	0	0.0976674	0.377333
chr18:27500000-28000000	chr18	27500000	-0.660791	0.114634	-0.331097	-0.234145	0	-0.510959	0.200965	-1.32164	-0.0371934	nan	0	nan	0	0	0	1	0.10616	0.372692
chr18:28000000-28500000	chr18	28000000	-0.806194	-0.0276512	-0.521105	0.025077	1	-0.989033	0.274192	-1.31931	-0.0154688	nan	1	nan	1	1	0	1	0.114653	0.37322
chr18:28500000-29000000	chr18	28500000	-0.60638	-0.0866663	-0.407267	-0.023196	0	-1.29443	0.225652	-1.29045	-0.075685	nan	0	nan	0	0	0	1	0.123146	0.355386
chr18:29000000-29500000	chr18	29000000	-0.550108	-0.03068	-0.409237	0.202615	0	-1.41498	0.180488	-1.42361	-0.027856	nan	0	nan	0	0	0	1	0.131639	0.345298
chr18:29500000-30000000	chr18	29500000	-0.313391	-0.07135	-0.167741	0.101004	0	-1.44146	0.150538	-1.3505	-0.0301382	nan	0	nan	0	0	0	1	0.140131	0.346832
chr18:30000000-30500000	chr18	30000000	-0.101577	-0.0458662	0.085549	0.135989	0	-1.39722	0.0974351	-1.27755	-0.107712	nan	0	nan	0	0	0	1	0.148624	0.346502
chr18:30500000-31000000	chr18	30500000	0.179992	0.191436	0.611228	-0.20084	0	-1.3714	0.15209	-0.199109	0.24577	nan	0	nan	0	0	0	1	0.157117	0.36022
chr18:31000000-31500000	chr18	31000000	-0.226318	-0.20743	-0.237276	-0.025627	7	-0.388618	0.110369	0.665623	-0.689745	-0.132216	4	0.0334561	3	3	0	1	0.16561	0.370179
chr18:31500000-32000000	chr18	31500000	0.064111	-0.319683	-0.040672	-0.0974671	4	-0.0150852	0.160129	1.16611	-0.116162	-0.101591	3	-0.0279927	3	3	0	1	0.174103	0.40263
chr18:32000000-32500000	chr18	32000000	0.45441	-0.0225099	0.612827	-0.233811	4	-0.466015	0.191939	0.077727	-0.195128	0.075267	3	-0.0185427	3	3	0	1	0.182596	0.403902
chr18:32500000-33000000	chr18	32500000	0.903087	0.176823	0.83224	0.278842	1	-0.79534	0.219411	-1.25979	-0.0826035	nan	0	nan	1	1	0	1	0.191088	0.382161
chr18:33000000-33500000	chr18	33000000	0.589472	0.399601	0.795996	0.405615	1	-1.20349	0.0306474	-1.41459	-0.0266945	nan	0	nan	0	1	0	1	0.199581	0.351324
chr18:33500000-34000000	chr18	33500000	0.402997	0.418827	0.901456	-0.141767	1	-1.09031	0.149707	-1.22499	-0.0099559	nan	1	nan	1	2	0	1	0.208074	0.360508
chr18:34000000-34500000	chr18	34000000	0.369138	0.24604	0.724516	0.24176	1	-1.2268	0.112548	-0.0611618	-0.116496	nan	0	nan	1	4	0	1	0.216567	0.358455
chr18:34500000-35000000	chr18	34500000	-0.0597039	0.0393574	0.216963	-0.0952869	1	-0.809582	0.286528	-1.01969	-0.0716361	nan	1	nan	1	2	0	1	0.22506	0.378517
chr18:35000000-35500000	chr18	35000000	-0.282442	0.0203305	-0.340789	0.0706223	6	0.198481	0.3872	0.954384	0.0135717	-0.135465	6	0.000314079	6	7	0	0	0.233552	0.402702
chr18:35500000-36000000	chr18	35500000	-0.133636	0.112064	-0.082809	-0.289309	2	0.582054	0.0250972	1.25174	-0.156402	nan	1	nan	1	4	0	0	0.242045	0.405707
chr18:36000000-36500000	chr18	36000000	-0.669551	-0.0339123	-0.721271	0.00184002	5	0.514362	0.0907521	1.2095	-0.0693497	-0.318816	5	-0.0329784	5	4	0	0	0.250538	0.423058
chr18:36500000-37000000	chr18	36500000	-0.348776	0.0769472	-0.387725	-0.0795237	2	-0.245675	0.169496	0.799933	-0.189741	0.00461453	2	-0.0115102	2	3	0	0	0.259031	0.404612
chr18:37000000-37500000	chr18	37000000	1.29403	-0.238194	0.88781	-0.0771894	0	-0.300387	0.169278	-0.475538	-0.00724792	nan	0	nan	0	6	0	0	0.267524	0.454849
chr18:37500000-38000000	chr18	37500000	1.21398	0.17215	0.806367	-0.00156357	1	0.0459727	-0.220759	-0.995979	0.13653	nan	1	nan	1	3	0	0	0.276017	0.431868
chr18:38000000-38500000	chr18	38000000	0.554987	0.437484	0.665072	0.0687049	0	-0.397729	0.0823247	-1.33675	0.123608	nan	0	nan	0	0	0	0	0.284509	0.372317
chr18:38500000-39000000	chr18	38500000	0.798721	0.15752	0.704683	0.303805	0	-0.783121	0.231863	-1.34792	-0.103953	nan	0	nan	0	0	0	0	0.293002	0.370069
chr18:39000000-39500000	chr18	39000000	0.419817	0.183161	0.551718	-0.0512901	0	-0.899371	0.0242905	-1.26055	0.0434751	nan	0	nan	0	0	0	0	0.301495	0.364252
chr18:39500000-40000000	chr18	39500000	0.176049	-0.0711354	0.342009	-0.357697	0	-0.701451	0.221804	-1.40423	0.0158598	nan	0	nan	0	1	0	0.75	0.309988	0.371233
chr18:40000000-40500000	chr18	40000000	-0.262027	0.108943	-0.000340643	-0.092505	0	-0.474751	-0.0146914	-1.21462	0.0187232	nan	0	nan	0	0	0	0.75	0.318481	0.360388
chr18:40500000-41000000	chr18	40500000	-0.509634	-0.0291006	-0.52274	-0.0682243	0	-0.423798	0.164555	-1.41369	-0.0432805	nan	0	nan	0	0	0	0.75	0.326973	0.356622
chr18:41000000-41500000	chr18	41000000	-0.489688	0.00593647	-0.280539	-0.29062	0	-0.499572	0.146532	-1.32922	-0.0795722	nan	0	nan	0	0	0	0.75	0.335466	0.359134
chr18:41500000-42000000	chr18	41500000	-0.376305	-0.040063	-0.434579	-0.16053	1	-0.0687535	-0.156415	-1.18526	-0.0213133	nan	1	nan	1	0	0	0.75	0.343959	0.379582
chr18:42000000-42500000	chr18	42000000	-0.00408889	0.158781	0.211049	-0.0710413	0	-0.504142	0.0577513	0.27934	-0.0963891	nan	0	nan	0	0	0	0.75	0.352452	0.379185
chr18:42500000-43000000	chr18	42500000	0.373919	0.0599258	0.535767	-0.137819	0	-0.965237	-0.0500132	-1.36665	-0.0521392	nan	0	nan	0	0	0	0.75	0.360945	0.360453
chr18:43000000-43500000	chr18	43000000	0.380592	0.22829	0.745347	0.0295827	2	-0.90431	-0.0803118	-1.38657	-0.0576165	nan	1	nan	0	0	0	0.75	0.369438	0.362179
chr18:43500000-44000000	chr18	43500000	-0.322785	0.0559915	0.0190793	-0.0422046	0	-0.140552	-0.120316	-1.35265	-0.090559	nan	0	nan	0	0	0	0.75	0.37793	0.358002
chr18:44000000-44500000	chr18	44000000	-0.180698	0.361199	0.222034	-0.379959	0	-0.0655927	-0.148051	-1.39351	-0.0257701	nan	0	nan	0	0	0	0.75	0.386423	0.36379
chr18:44500000-45000000	chr18	44500000	0.108734	-0.181327	0.194077	-0.447771	1	0.524104	-0.243742	0.279873	-0.0238736	nan	1	nan	1	2	0	0.75	0.394916	0.408563
chr18:45000000-45500000	chr18	45000000	0.452275	-0.0159105	0.382274	-0.270881	0	0.310078	0.0164324	0.0248821	-0.181926	nan	0	nan	0	1	0	0.75	0.403409	0.408035
chr18:45500000-46000000	chr18	45500000	-0.192136	-0.0974372	-0.24787	-0.396953	4	0.947832	-0.0974253	0.193864	0.152307	-0.15587	3	-0.0666928	2	3	0	0.75	0.411902	0.43484
chr18:46000000-46500000	chr18	46000000	-0.0679716	-0.0271905	-0.294652	-0.0114716	5	1.24805	-0.0309208	1.22161	-0.0268124	-0.0836777	5	-0.103228	3	7	0	0	0.420394	0.452604
chr18:46500000-47000000	chr18	46500000	0.416787	0.150491	0.206049	0.0288393	4	1.2015	0.121594	0.303677	-0.000892491	0.153075	4	-0.0744811	3	9	0.060176	0	0.428887	0.435358
chr18:47000000-47500000	chr18	47000000	0.603642	-0.0567702	0.443594	-0.127082	4	1.14882	-0.19286	0.23255	-0.0285623	0.118045	3	0.0486005	2	9	0.039824	0	0.43738	0.428301
chr18:47500000-48000000	chr18	47500000	0.41555	-0.248162	-0.0189297	-0.0773509	1	1.12677	0.166837	0.813358	-0.0127064	nan	1	nan	1	1	0	0	0.445873	0.42881
chr18:48000000-48500000	chr18	48000000	-0.0349118	-0.036617	-0.235867	-0.345785	1	1.33608	0.129722	0.0525517	-0.141532	nan	1	nan	1	5	0	0	0.454366	0.463434
chr18:48500000-49000000	chr18	48500000	-0.49467	0.012514	-0.63321	-0.151225	2	1.33444	0.170778	1.24135	-0.0867105	-0.218535	2	-0.166199	2	8	0	0	0.462858	0.496824
chr18:49000000-49500000	chr18	49000000	-1.15069	0.210791	-1.04768	-0.0567857	3	1.27037	-0.0877848	1.27412	0.036192	0.139167	3	-0.000842867	3	3	0	0	0.471351	0.402536
chr18:49500000-50000000	chr18	49500000	-0.164858	-0.130238	-0.356583	-0.311286	2	1.52243	-0.39413	0.9091	-0.153471	0.217636	2	0.456602	2	4	0	0	0.479844	0.450758
chr18:50000000-50500000	chr18	50000000	0.380297	0.131605	0.544067	-0.347342	5	1.38456	-0.239525	1.21297	-0.00538895	-0.0443286	5	0.123394	5	8	0	0	0.488337	0.432274
chr18:50500000-51000000	chr18	50500000	0.429727	-0.236217	0.272699	-0.104325	4	0.867831	0.122379	0.442873	-0.0623334	-0.157495	4	-0.0646311	3	5	0	0.75	0.49683	0.430703
chr18:51000000-51500000	chr18	51000000	0.133485	0.0655684	0.148829	-0.00613449	2	0.0777128	0.174445	0.454001	-0.189343	-0.142626	2	0.00920533	2	2	0	0.75	0.505323	0.415038
chr18:51500000-52000000	chr18	51500000	0.914076	0.164965	0.723271	0.106204	0	-1.23971	0.0598103	0.381404	0.150474	nan	0	nan	0	0	0	0.75	0.513815	0.395297
chr18:52000000-52500000	chr18	52000000	0.640949	0.259664	0.573271	0.0569545	1	-1.29007	0.0310618	0.202286	0.330122	nan	1	nan	0	1	0	0.75	0.522308	0.378546
chr18:52500000-53000000	chr18	52500000	0.68414	-0.0826371	0.567055	0.184229	0	-1.31733	0.0603969	-1.38073	-0.0294866	nan	0	nan	0	0	0	0.75	0.530801	0.374064
chr18:53000000-53500000	chr18	53000000	0.601938	0.488556	0.702403	0.337027	0	-1.438	-0.0798896	-1.32538	-0.0839921	nan	0	nan	0	0	0	0.75	0.539294	0.363222
chr18:53500000-54000000	chr18	53500000	0.763376	0.243242	0.732208	0.200333	0	-1.33447	0.167608	-1.41851	-0.00153654	nan	0	nan	0	0	0	0.75	0.547787	0.373114
chr18:54000000-54500000	chr18	54000000	0.0297777	0.0471108	0.23617	-0.00349022	4	-0.854183	0.19244	0.390329	-0.00195718	-0.0932317	3	-0.0606668	3	3	0	0.75	0.556279	0.383352
chr18:54500000-55000000	chr18	54500000	-0.256443	-0.0318143	-0.00924445	-0.327945	3	-0.924719	-0.06036	-1.29416	-0.0538434	0.292224	2	-0.11959	2	2	0.001908	0.75	0.564772	0.378662
chr18:55000000-55500000	chr18	55000000	-0.549957	-0.0270075	-0.158437	-0.484615	0	0.00127449	0.0638479	-0.774263	0.104465	nan	0	nan	0	0	0	0.75	0.573265	0.387268
chr18:55500000-56000000	chr18	55500000	-0.620453	-0.0758825	-0.531961	-0.0385453	1	0.374729	-0.0201756	-1.28391	-0.0257257	nan	1	nan	1	3	0	0.75	0.581758	0.379041
chr18:56000000-56500000	chr18	56000000	-0.179361	-0.172342	-0.322959	-0.106358	0	-0.201825	0.182627	-1.32216	0.0114028	nan	0	nan	0	0	0	0	0.590251	0.395471
chr18:56500000-57000000	chr18	56500000	-0.0755643	-0.0810862	0.19868	-0.0473659	2	0.349722	0.0412601	0.146755	-0.178517	-0.0539175	2	-0.0344848	2	2	0	0	0.598744	0.375961
chr18:57000000-57500000	chr18	57000000	0.993061	-0.00187861	0.785327	-0.0531589	3	0.363746	-0.188793	0.709444	-0.206406	nan	1	nan	1	4	0	0	0.607236	0.429785
chr18:57500000-58000000	chr18	57500000	-0.373156	0.0337527	-0.407856	-0.215621	3	1.11628	-0.0968441	0.646665	-0.248809	-0.10272	3	0.255216	2	5	0	0	0.615729	0.430612
chr18:58000000-58500000	chr18	58000000	-0.649556	-0.00822567	-0.608548	-0.33962	1	1.05142	0.139326	1.19914	-0.198878	nan	1	nan	1	3	0	0	0.624222	0.435411
chr18:58500000-59000000	chr18	58500000	-0.882513	0.156165	-0.671256	-0.301211	3	1.06566	0.0856895	1.31708	-0.0128282	-0.268601	3	-0.0468395	3	3	0	0.5	0.632715	0.435549
chr18:59000000-59500000	chr18	59000000	-0.514938	-0.0905804	-0.679131	-0.318139	5	1.04695	-0.129865	1.16055	-0.107803	-0.0306319	3	0.0819234	2	8	0	0.5	0.641208	0.427318
chr18:59500000-60000000	chr18	59500000	-0.570699	0.054522	-0.490728	-0.367302	2	0.433264	-0.244163	-0.377375	-0.214843	0.126922	2	0.0476999	2	3	0	0.5	0.6497	0.424396
chr18:60000000-60500000	chr18	60000000	0.0825061	-0.214185	0.115202	0.0202599	1	-1.38311	0.0536485	-0.128924	-0.0106478	nan	1	nan	0	0	0	0.5	0.658193	0.367555
chr18:60500000-61000000	chr18	60500000	0.525768	0.116535	0.873294	0.0578645	0	-1.70493	-0.00782782	-1.35558	-0.0247392	nan	0	nan	0	0	0	0.5	0.666686	0.354441
chr18:61000000-61500000	chr18	61000000	1.08157	0.0495565	1.29614	-0.0274211	1	-1.61264	0.0094698	-1.40629	-0.0791581	nan	1	nan	0	1	0	0.5	0.675179	0.376265
chr18:61500000-62000000	chr18	61500000	0.307069	-0.342219	0.350029	-0.457813	1	-0.0472083	-0.136346	-0.972831	-0.161272	nan	1	nan	1	2	0	0	0.683672	0.41255
chr18:62000000-62500000	chr18	62000000	-0.220449	-0.452062	-0.0558047	-0.083537	3	-0.101374	-0.0418941	0.956539	0.0958588	0.0436264	3	-0.0273636	3	3	0	0	0.692165	0.387561
chr18:62500000-63000000	chr18	62500000	-0.172806	-0.204593	0.044467	-0.593976	2	0.641884	-0.114252	1.35737	0.0443696	-0.121259	2	0.0290875	2	4	0	0	0.700657	0.411334
chr18:63000000-63500000	chr18	63000000	-0.154616	-0.0827248	-0.0858912	-0.441334	4	0.529157	-0.24907	1.18458	0.110552	-0.245297	3	0.0711038	3	3	0	0	0.70915	0.424522
chr18:63500000-64000000	chr18	63500000	-0.175347	0.0586411	-0.073356	-0.231894	10	-1.43046	0.0193373	0.534297	0.178531	0.0668979	4	nan	1	2	0	0	0.717643	0.387167
chr18:64000000-64500000	chr18	64000000	0.947427	0.0175989	0.72753	0.161294	1	-1.09177	-0.34015	-0.344381	0.00822645	nan	0	nan	0	1	0	1	0.726136	0.379659
chr18:64500000-65000000	chr18	64500000	0.422524	0.307558	0.596126	0.399653	0	-0.984655	-0.34322	-1.37214	-0.0377485	nan	0	nan	0	0	0	1	0.734629	0.35816
chr18:65000000-65500000	chr18	65000000	0.344608	0.247776	0.387589	0.734237	0	-1.34984	-0.271084	-1.40705	-0.0670963	nan	0	nan	0	0	0	1	0.743121	0.345708
chr18:65500000-66000000	chr18	65500000	0.455235	0.199738	0.691296	0.502177	1	-1.60274	-0.140314	-1.39111	0.0157735	nan	0	nan	1	1	0	1	0.751614	0.34948
chr18:66000000-66500000	chr18	66000000	0.612321	0.218325	0.568161	0.807315	0	-1.54121	-0.0793957	-1.25171	0.0192555	nan	0	nan	0	0	0	1	0.760107	0.347041
chr18:66500000-67000000	chr18	66500000	0.32808	0.163367	0.535036	0.607921	1	-1.56008	-0.161971	-1.30188	-0.0658666	nan	0	nan	0	0	0	1	0.7686	0.339025
chr18:67000000-67500000	chr18	67000000	-0.270781	-0.106285	0.264397	-0.0554067	0	-1.56293	-0.0384223	-1.30724	-0.0398622	nan	0	nan	0	0	0	1	0.777093	0.349301
chr18:67500000-68000000	chr18	67500000	-0.518617	-0.252235	-0.246603	-0.146504	1	-1.38045	-0.10745	-1.29394	-0.0230101	nan	1	nan	1	1	0	1	0.785586	0.352027
chr18:68000000-68500000	chr18	68000000	-0.659922	-0.110861	-0.410799	0.107814	0	-1.35014	-0.181103	-1.37266	-0.0588277	nan	0	nan	0	0	0	1	0.794078	0.348915
chr18:68500000-69000000	chr18	68500000	-0.289034	-0.127965	-0.0281559	-0.0124163	2	-1.26026	-0.0913841	-1.09983	-0.151828	0.311007	2	0.0215955	2	1	0	1	0.802571	0.360937
chr18:69000000-69500000	chr18	69000000	0.558219	0.12259	0.859099	0.165433	1	-1.10016	-0.00465327	-1.19495	-0.0371552	nan	1	nan	1	3	0	0	0.811064	0.351724
chr18:69500000-70000000	chr18	69500000	0.772993	-0.152529	0.670081	0.179129	1	-1.36645	0.0219547	-1.23612	-0.0795635	nan	1	nan	1	0	0	0	0.819557	0.37154
chr18:70000000-70500000	chr18	70000000	0.0899712	-0.250665	0.120465	-0.00125027	2	-0.676023	0.0613617	0.783424	-0.139139	-0.311246	2	0.0225413	2	3	0	0	0.82805	0.391536
chr18:70500000-71000000	chr18	70500000	1.04787	0.224007	1.08351	0.198865	0	-1.26239	-0.24428	-1.2337	-0.0404613	nan	0	nan	0	0	0	0	0.836542	0.381629
chr18:71000000-71500000	chr18	71000000	0.578553	0.230306	0.900759	0.411658	0	-1.34581	-0.184652	-1.0958	-0.0648247	nan	0	nan	0	0	0	0.25	0.845035	0.357326
chr18:71500000-72000000	chr18	71500000	0.530823	0.292567	0.816581	0.401441	0	-1.63218	-0.0420626	-1.36932	-0.0314711	nan	0	nan	0	0	0	0.25	0.853528	0.350336
chr18:72000000-72500000	chr18	72000000	0.542302	0.25855	0.665865	0.309877	0	-1.62407	-0.0544494	-1.15029	0.97763	nan	0	nan	0	0	0	0.25	0.862021	0.35657
